beian_hao,product_name,list_nav_date,list_nav,nav_table_max_date,nav_table_nav_at_max,have_latest_date,date_bucket,empty_date_probe,fof99_policy,fof99_source,fof99_latest_date,fof99_latest_nav
SXZ850,尚湖期权套利安享1号,2026-09-02,1.008400,2026-09-02,1.008400,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0084
SXZ828,木瓜银瓶1号,2026-09-02,1.041900,2026-09-02,1.041900,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0419
SXZ734,在赢元亨一号,2026-09-02,1.067000,2026-09-02,1.067000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.067
SXZ312,沣京汇智3号,2026-09-02,1.161000,2026-09-02,1.161000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.161
SXZ012,东方港湾进化远见,2026-09-02,3.324700,2026-09-02,3.324700,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,3.3247
SXY916,哲云汇泰,2026-09-02,1.906000,2026-09-02,1.906000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.906
SXY216,托特春晓市场中性8号,2026-09-02,1.131000,2026-09-02,1.131000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.131
SXX844,垒昂金鹿量化对冲3号私募证券投资基金,2026-09-02,1.832600,,,2026-09-02,1个月以内,no_data,skip,,,
SXX313,陆生生顺心2号,2026-09-02,1.197600,2026-09-02,1.197600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.1976
SXW282,砚博乘风量化9号,2026-09-02,1.708100,2026-09-02,1.708100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.7081
SXW092,望水泉锦上二号,2026-09-02,3.629300,2026-09-02,3.629300,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,3.6293
SXV131,泓大量稳1号,2026-09-02,0.973000,2026-09-02,0.973000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.973
SXU800,大道寰球全球精选组合三号,2026-09-02,1.990500,2026-09-02,1.990500,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.9905
SXU418,跃威君鑫一号,2026-09-02,1.007600,2026-09-02,1.007600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0076
SXS908,诺峰汇稳健创新3号,2026-09-02,0.715500,2026-09-02,0.715500,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.7155
SXS634,创亮明德长安1号,2026-09-02,1.120300,2026-09-02,1.120300,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.1203
SXR966,香元锐进1号,2026-09-02,1.323100,2026-09-02,1.323100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.3231
SXR415,止于至善价值投资3号五年期,2026-09-02,4.245000,2026-09-02,4.245000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,4.245
SXR414,止于至善价值投资2号三年期,2026-09-02,3.272000,2026-09-02,3.272000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,3.272
SXM690,利曦稳进1号,2026-09-02,1.049500,2026-09-02,1.049500,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0495
SXL686,陆生生量化中性进取2号,2026-09-02,1.306500,2026-09-02,1.306500,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.3065
SXL422,托特春晓市场中性5号,2026-09-02,1.169000,2026-09-02,1.169000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.169
SXK091,泉智期选6号,2026-09-02,1.212000,2026-09-02,1.212000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.212
SXJ764,创亮明德添富7号,2026-09-02,1.450800,2026-09-02,1.450800,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.4508
SXJ682,六禾谦旭,2026-09-02,1.187600,2026-09-02,1.187600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.1876
SXF751,千象股票中性1号,2026-09-02,1.113800,2026-09-02,1.113800,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.1138
SXD127,创亮明德淳华一号,2026-09-02,1.552800,2026-09-02,1.552800,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.5528
SXD123,创亮明德捷盈2号,2026-09-02,2.125400,2026-09-02,2.125400,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.1254
SXC924,桥睿量化对冲三号,2026-09-02,1.323300,2026-09-02,1.323300,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.3233
SXC157,锴量问天一号,2026-09-02,1.192900,2026-09-02,1.192900,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.1929
SXC112,海子聚稳精选,2026-09-02,1.047000,2026-09-02,1.047000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.047
SXB343,卓然多策略精选1号,2026-09-02,0.959000,2026-09-02,0.959000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.959
SXA639,琨鹏勤朴1号德远,2026-09-02,1.280000,2026-09-02,1.280000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.28
SXA386,彼得明奇-明熙伦起,2026-09-02,1.775000,2026-09-02,1.775000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.775
SX9002,毗陵青果,2026-09-02,1.458000,2026-09-02,1.458000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.458
SX6149,友山CTA复合,2026-09-02,0.798800,2026-09-02,0.798800,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.7988
SX5938,东方港湾心流投资,2026-09-02,1.521000,2026-09-02,1.521000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.521
SX4255,青云套利1号,2026-09-02,2.008200,2026-09-02,2.008200,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.0082
SX2956,巴克夏月月利2号,2026-09-02,0.920400,2026-09-02,0.920400,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.9204
SW6727,复熙恒赢7号,2026-09-02,2.874000,2026-09-02,2.874000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.874
SW3004,利位3号,2026-09-02,1.793000,2026-09-02,1.793000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.793
SVZ684,恒睿信国际视野,2026-09-02,0.975800,2026-09-02,0.975800,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.9758
SVZ042,创亮明德鸿润,2026-09-02,0.902700,2026-09-02,0.902700,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.9027
SVY860,酷望甄选一号,2026-09-02,1.193000,2026-09-02,1.193000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.193
SVX907,正圆川流二号,2026-09-02,0.636000,2026-09-02,0.636000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.636
SVV458,信展进取,2026-09-02,1.088100,2026-09-02,1.088100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0881
SVV425,中赢嵩阳1号,2026-09-02,0.472000,2026-09-02,0.472000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.472
SVT881,鼎森鑫云期权量化1号,2026-09-02,1.484000,2026-09-02,1.484000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.484
SVS093,创亮明德景明价值增长,2026-09-02,1.059100,2026-09-02,1.059100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0591
SVP574,会世元丰29号1期,2026-09-02,1.428900,2026-09-02,1.428900,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.4289
SVP248,守正用奇稳进1号,2026-09-02,2.056100,2026-09-02,2.056100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.0561
SVN358,哲云信泰,2026-09-02,1.899000,2026-09-02,1.899000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.899
SVN135,信安成长十一号,2026-09-02,1.534600,2026-09-02,1.534600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.5346
SVL645,托特市场中性2号,2026-09-02,1.208000,2026-09-02,1.208000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.208
SVL637,托特中证500指数增强3号,2026-09-02,1.730500,2026-09-02,1.730500,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.7305
SVL519,红蓝牧INT季添利逸享,2026-09-02,1.018000,2026-09-02,1.018000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.018
SVK190,托特市场中性1号,2026-09-02,1.229000,2026-09-02,1.229000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.229
SVH343,悬铃C号9期,2026-09-02,1.377000,2026-09-02,1.377000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.377
SVG920,锐耐复利倍增1号,2026-09-02,6.083000,2026-09-02,6.083000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,6.083
SVG316,未之光华蓉城1号,2026-09-02,1.009000,2026-09-02,1.009000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.009
SVG049,先知安盈,2026-09-02,1.134000,2026-09-02,1.134000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.134
SVF877,泽盈玉辰313号,2026-09-02,1.071300,2026-09-02,1.071300,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0713
SVF054,鼎一兑弈聚配一号,2026-09-02,1.001000,2026-09-02,1.001000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.001
SVE603,德毅冲浪18号,2026-09-02,1.061800,2026-09-02,1.061800,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0618
SVD292,璟恒岁寒知松柏1号子基金B,2026-09-02,1.074000,2026-09-02,1.074000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.074
SVC185,唐德磐石1号,2026-09-02,1.021800,2026-09-02,1.021800,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0218
SVC104,红蓝牧INT季添利尊享三号,2026-09-02,1.018700,2026-09-02,1.018700,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0187
SVB758,正圆丹霞,2026-09-02,1.034000,2026-09-02,1.034000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.034
SVB734,SAP智龙专享1号,2026-09-02,1.838300,2026-09-02,1.838300,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.8383
STY686,创亮明德安心1号,2026-09-02,1.074000,2026-09-02,1.074000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.074
STY247,正方致远一号,2026-09-02,0.967600,2026-09-02,0.967600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.9676
STY073,凡德成长,2026-09-02,2.201000,2026-09-02,2.201000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.201
STX088,利位1号,2026-09-02,1.309800,2026-09-02,1.309800,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.3098
STW770,中颖锐进成长一号,2026-09-02,0.618300,2026-09-02,0.618300,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.6183
STW457,弘量股票量化优选1号,2026-09-02,0.879700,2026-09-02,0.879700,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.8797
STV750,钧富稳健8号,2026-09-02,1.012900,2026-09-02,1.012900,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0129
STV023,原始森林森林湖一号,2026-09-02,1.137700,2026-09-02,1.137700,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.1377
STU938,博成理解同犇,2026-09-02,1.144100,2026-09-02,1.144100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.1441
STT483,陆生生顺心1号,2026-09-02,1.086500,2026-09-02,1.086500,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0865
STS399,全天候通合远见1期,2026-09-02,2.087000,2026-09-02,2.087000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.087
STR261,垒昂金鹿中证500指数增强6号,2026-09-02,2.787700,2026-09-02,2.787700,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.7877
STQ529,海辉华盛精选-基石,2026-09-02,1.019100,2026-09-02,1.019100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0191
STQ269,钧富CTA高波多资产2号,2026-09-02,1.239000,2026-09-02,1.239000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.239
STQ132,岚湖瑞雪1号,2026-09-02,1.002900,2026-09-02,1.002900,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0029
STN604,红蓝牧INT季添利尊享一期,2026-09-02,1.025500,2026-09-02,1.025500,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0255
STN383,筑金淘金壹号,2026-09-02,1.004000,2026-09-02,1.004000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.004
STM203,光华复兴1号,2026-09-02,1.467900,2026-09-02,1.467900,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.4679
STK594,津博磐石1号,2026-09-02,1.350600,2026-09-02,1.350600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.3506
STJ770,真琢磨可转债,2026-09-02,1.049200,2026-09-02,1.049200,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0492
STJ351,涌涵峰云1号,2026-09-02,0.807000,2026-09-02,0.807000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.807
STH632,香元梅花8号行业精选,2026-09-02,1.696000,2026-09-02,1.696000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.696
STG733,宁苑沛华稳定增长一号私募证券投资基金,2026-09-02,4.214700,,,2026-09-02,1个月以内,,update_slow,advancedlist,2021-11-29,1
STC996,永誉天泽经纶二号,2026-09-02,1.243000,2026-09-02,1.243000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.243
STB619,国恩回报17号,2026-09-02,1.390300,2026-09-02,1.390300,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.3903
STA545,本拾基石成长1号,2026-09-02,2.771000,2026-09-02,2.771000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.771
ST8252,浙江和熙适中混合1号,2026-09-02,0.868900,2026-09-02,0.868900,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.8689
ST453B,SAP智龙明斯基一号B类,2026-09-02,2.132100,2026-09-02,2.132100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.1321
ST453A,SAP智龙明斯基一号A类,2026-09-02,2.131600,2026-09-02,2.131600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.1316
SSZ891,璟恒岁寒知松柏1号子基金A,2026-09-02,1.264200,2026-09-02,1.264200,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.2642
SSZ660,竹润乐鑫量化精选1号,2026-09-02,1.463400,2026-09-02,1.463400,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.4634
SSZ007,银创增盈3号,2026-09-02,1.195000,2026-09-02,1.195000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.195
SSX933,陆生生股票量化中性1号,2026-09-02,1.099000,2026-09-02,1.099000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.099
SST453,SAP智龙明斯基一号,2026-09-02,2.131700,2026-09-02,2.131700,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.1317
SSS340,日斗稼穑,2026-09-02,0.890100,2026-09-02,0.890100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.8901
SSQ793,哲云鸿泰,2026-09-02,1.846000,2026-09-02,1.846000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.846
SSQ268,龙辉祥3号,2026-09-02,1.918000,2026-09-02,1.918000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.918
SSP446,青竹价值常青,2026-09-02,1.760300,2026-09-02,1.760300,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.7603
SSM689,星阔晴山2号中证2000指数增强,2026-09-02,1.671700,2026-09-02,1.671700,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.6717
SSL451,丰润新享量化平衡,2026-09-02,1.258000,2026-09-02,1.258000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.258
SSH076,彼得明奇-明熙德远,2026-09-02,2.013000,2026-09-02,2.013000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.013
SSG285,东宏海赢价值,2026-09-02,0.884000,2026-09-02,0.884000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.884
SSF016,中欧瑞博赤兔一期1号,2026-09-02,1.063600,2026-09-02,1.063600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0636
SSD591,中金量化-招享安进1号,2026-09-02,1.208500,2026-09-02,1.208500,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.2085
SSD580,利位稳进5号,2026-09-02,1.417200,2026-09-02,1.417200,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.4172
SSA569,百航CTA致远1号,2026-09-02,2.792000,2026-09-02,2.792000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.792
SSA382,望水泉扬帆二号,2026-09-02,1.516800,2026-09-02,1.516800,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.5168
SS7704,上海黑极资产价值精选1号,2026-09-02,0.863000,2026-09-02,0.863000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.863
SS4925,坤厚货殖列传,2026-09-02,1.424500,2026-09-02,1.424500,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.4245
SR7082,波粒二象趋势1,2026-09-02,5.945700,2026-09-02,5.945700,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,5.9457
SQY611,展旗致远能源2号,2026-09-02,1.338000,2026-09-02,1.338000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.338
SQY076,香元梅花2号行业精选,2026-09-02,1.547000,2026-09-02,1.547000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.547
SQX226,国恩回报12号,2026-09-02,1.477100,2026-09-02,1.477100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.4771
SQS587,添笙绯红-2号,2026-09-02,0.955000,2026-09-02,0.955000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.955
SQS544,君理白羊座一号,2026-09-02,1.723100,2026-09-02,1.723100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.7231
SQS292,荣熙商品1号,2026-09-02,1.760000,2026-09-02,1.760000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.76
SQR597,水穿石成长5号,2026-09-02,0.732700,2026-09-02,0.732700,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.7327
SQP113,优美利灵活配置金牛1号,2026-09-02,1.572100,2026-09-02,1.572100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.5721
SQM915,巴克夏高能6号,2026-09-02,1.932500,2026-09-02,1.932500,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.9325
SQK605,望水泉扬帆一号,2026-09-02,1.477500,2026-09-02,1.477500,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.4775
SQJ230,里思复礼,2026-09-02,1.372000,2026-09-02,1.372000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.372
SQH283,凡德博研,2026-09-02,1.694000,2026-09-02,1.694000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.694
SQG280,均成CTA增强5号,2026-09-02,1.905900,2026-09-02,1.905900,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.9059
SQF255,望华卓越善水,2026-09-02,1.522000,2026-09-02,1.522000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.522
SQD438,钧富稳健7号,2026-09-02,1.040000,2026-09-02,1.040000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.04
SQC588,泓大福盈2号,2026-09-02,1.065200,2026-09-02,1.065200,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0652
SQA343,睦沣飒露紫一期,2026-09-02,1.397000,2026-09-02,1.397000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.397
SQA058,濡圣领航2号,2026-09-02,1.047400,2026-09-02,1.047400,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0474
SNZ584,全天候家族传承一号,2026-09-02,1.965000,2026-09-02,1.965000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.965
SNY984,弘量固收增强1号,2026-09-02,1.263000,2026-09-02,1.263000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.263
SNW520,望正共赢6号,2026-09-02,2.834000,2026-09-02,2.834000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.834
SNV894,泓大奥格瑞玛2号,2026-09-02,1.027400,2026-09-02,1.027400,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0274
SNV381,忤合万象,2026-09-02,0.995100,2026-09-02,0.995100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.9951
SNV217,中安汇富莲花山金选1号,2026-09-02,2.657200,2026-09-02,2.657200,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.6572
SNT556,五矿鑫扬鑫成1号,2026-09-02,1.234600,2026-09-02,1.234600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.2346
SNT533,东方港湾十四中奕淦,2026-09-02,1.149000,2026-09-02,1.149000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.149
SNS371,洮利11号1期,2026-09-02,0.914000,2026-09-02,0.914000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.914
SNS002,一村若水1号,2026-09-02,1.001300,2026-09-02,1.001300,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0013
SNJ577,量游檀雅五号,2026-09-02,0.943000,2026-09-02,0.943000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.943
SNG543,相聚芒格精选6号,2026-09-02,1.098800,2026-09-02,1.098800,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0988
SNG078,晟通京华宏观对冲,2026-09-02,0.896000,2026-09-02,0.896000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.896
SNF394,泓大福盈,2026-09-02,1.051800,2026-09-02,1.051800,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0518
SNC849,灵涛多策略,2026-09-02,1.753900,2026-09-02,1.753900,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.7539
SNC045,泓大丰盈1号,2026-09-02,1.099400,2026-09-02,1.099400,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0994
SNC017,添笙财智-9号,2026-09-02,1.291200,2026-09-02,1.291200,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.2912
SNB988,弘洛华达1号,2026-09-02,2.467000,2026-09-02,2.467000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.467
SNB577,恒睿信恒汇期货量化CTA,2026-09-02,0.967700,2026-09-02,0.967700,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.9677
SLY430,翊安投资尊享2号,2026-09-02,1.792000,2026-09-02,1.792000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.792
SLQ373,德毅昆仑一号,2026-09-02,0.974600,2026-09-02,0.974600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.9746
SLP561,里思思睿混合,2026-09-02,1.156200,2026-09-02,1.156200,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.1562
SLM422,龙辉祥华跃,2026-09-02,1.535600,2026-09-02,1.535600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.5356
SLL241,量客长阳一号,2026-09-02,1.270000,2026-09-02,1.270000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.27
SLJ027,翊安投资尊享19号,2026-09-02,1.872000,2026-09-02,1.872000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.872
SLC052,中欧瑞博35期,2026-09-02,1.736600,2026-09-02,1.736600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.7366
SLA930,龙航六期,2026-09-02,2.458700,2026-09-02,2.458700,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.4587
SL8842,万泰华瑞成长一期,2026-09-02,1.982000,2026-09-02,1.982000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.982
SJY586,添笙财智-7号,2026-09-02,0.953000,2026-09-02,0.953000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.953
SJX919,优美利金安长牛2号,2026-09-02,2.623300,2026-09-02,2.623300,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.6233
SJX879,钧富CTA高波多资产3号,2026-09-02,1.030200,2026-09-02,1.030200,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0302
SJT151,东方港湾星辰大海价值投资1号,2026-09-02,1.098800,2026-09-02,1.098800,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0988
SJR651,龙全5号,2026-09-02,2.745600,2026-09-02,2.745600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.7456
SJR142,钧富如风7号,2026-09-02,1.027300,2026-09-02,1.027300,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.0273
SJQ984,巴克夏周周利5号,2026-09-02,0.885700,2026-09-02,0.885700,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.8857
SJQ673,哲云恒泰,2026-09-02,2.017000,2026-09-02,2.017000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.017
SJK771,垒昂金鹿量化对冲3号,2026-09-02,1.832600,2026-09-02,1.832600,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.8326
SJJ997,天倚道智子2号,2026-09-02,2.997000,2026-09-02,2.997000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.997
SJE457,合晟同晖16号,2026-09-02,1.266300,2026-09-02,1.266300,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.2663
SJD721,上海赢韵指数增强6号,2026-09-02,2.092000,2026-09-02,2.092000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.092
SJD462,水穿石成长3号,2026-09-02,0.777100,2026-09-02,0.777100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,0.7771
SJB900,道子天辰曦1号,2026-09-02,1.377100,2026-09-02,1.377100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.3771
SJB831,钧富CTA高波多资产1号,2026-09-02,1.146400,2026-09-02,1.146400,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.1464
SH2472,中欧瑞博17期全天候多策略,2026-09-02,3.425000,2026-09-02,3.425000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,3.425
SGX893,合晟同晖12号,2026-09-02,1.285000,2026-09-02,1.285000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.285
SGR393,友山月月乐享​,2026-09-02,1.358400,2026-09-02,1.358400,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.3584
SGN571,守正用奇指增1号,2026-09-02,2.274100,2026-09-02,2.274100,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,2.2741
SGL577,赢仕创盈三号,2026-09-02,1.159000,2026-09-02,1.159000,2026-09-02,1个月以内,,weekly,advancedlist,2026-09-02,1.159
