beian_hao,product_name,list_nav_date,list_nav,nav_table_max_date,nav_table_nav_at_max,have_latest_date,date_bucket,empty_date_probe,fof99_policy,fof99_source,fof99_latest_date,fof99_latest_nav
SALE42,天鸾长虹九号私募证券投资基金,2025-04-17,1.002600,,,2025-04-17,6个月以上,,,,,
STH657,俊丹大象五号私募证券投资基金,2025-04-16,1.933000,,,2025-04-16,6个月以上,,,,,
SVL013,富纳清竹稳健2号私募证券投资基金,2025-04-11,1.172000,,,2025-04-11,6个月以上,,,,,
SS9631,弘源CTA一号私募基金,2025-04-11,2.013000,,,2025-04-11,6个月以上,,,,,
SNW746,大墉飒露紫一号私募证券投资基金,2025-04-11,1.010600,,,2025-04-11,6个月以上,,,,,
SACV98,康睿德塔量化CTA复合1号私募证券投资基金,2025-04-11,0.943100,,,2025-04-11,6个月以上,,,,,
SXN441,博孚利祥泰2号私募证券投资基金,2025-04-09,0.811000,,,2025-04-09,6个月以上,,,,,
SGW934,中邮永安钱运二号私募证券投资基金,2025-04-08,1.096900,,,2025-04-08,6个月以上,,,advancedlist,2025-12-31,1.1316
SXS202,东方慧投2号私募证券投资基金,2025-04-03,1.084000,,,2025-04-03,6个月以上,,,advancedlist,2024-07-19,0.876
SVS893,天鸾弘毅一号私募证券投资基金,2025-04-03,1.557400,,,2025-04-03,6个月以上,,,advancedlist,2024-07-19,0.8306
SSG501,和谐汇一远致同晟1号私募证券投资基金,2025-04-03,0.993500,,,2025-04-03,6个月以上,,,,,
SCK968,芷瀚量化CTA稳健一号私募基金,2025-04-03,1.367800,,,2025-04-03,6个月以上,,,,,
SAJK09,时代复兴全景9号私募证券投资基金,2025-04-03,1.144700,,,2025-04-03,6个月以上,,,advancedlist,2024-04-30,0.9994
SNZ246,龙航三十一期私募证券投资基金,2025-04-02,1.040500,,,2025-04-02,6个月以上,,,,,
SAUY33,华鑫证券鑫组合MOM9号单一资产管理计划,2025-04-01,0.998700,,,2025-04-01,6个月以上,,,,,
SVV395,倍漾优博一号量化私募证券投资基金,2025-03-31,1.040400,,,2025-03-31,6个月以上,,,advancedlist,2024-07-26,1.0084
SVS761,红猫资管兴农套利一号私募证券投资基金,2025-03-31,0.982300,,,2025-03-31,6个月以上,,,,,
SVQ307,厦门信托·卧龙一期证券投资分级受益权集合资金信托计划,2025-03-31,0.949800,,,2025-03-31,6个月以上,,,,,
SQM101,茂源金选臻享1号私募证券投资基金,2025-03-31,1.278900,,,2025-03-31,6个月以上,,,,,
SATV10,远澜如意街火松5号私募证券投资基金,2025-03-31,1.029800,,,2025-03-31,6个月以上,,,,,
SASJ15,简文日昇2号私募证券投资基金,2025-03-31,1.010000,,,2025-03-31,6个月以上,,,,,
SAHK92,榕树海满庭1号私募证券投资基金,2025-03-31,1.036500,,,2025-03-31,6个月以上,,,advancedlist,2025-03-28,1.0367
SAGA44,榕树海春和1号私募证券投资基金,2025-03-31,1.014800,,,2025-03-31,6个月以上,,,advancedlist,2025-04-18,1.036
SSW052,永誉天泽鼎立一号证券投资私募基金,2025-03-28,1.036000,,,2025-03-28,6个月以上,,,,,
SGZ180,华钧悟得1期私募证券投资基金,2025-03-28,1.013400,,,2025-03-28,6个月以上,,,advancedlist,2019-08-20,1
SB9968,嘉鸿星火2号私募证券投资基金,2025-03-28,1.230600,,,2025-03-28,6个月以上,,,,,
SXN443,博孚利尊享63号私募证券投资基金,2025-03-26,0.936000,,,2025-03-26,6个月以上,,,,,
SXR826,博孚利尊享70号私募证券投资基金,2025-03-25,1.012000,,,2025-03-25,6个月以上,,,,,
SAHP32,量道盛风1号私募证券投资基金,2025-03-25,1.143700,,,2025-03-25,6个月以上,,,,,
SJF851,静实致远私募证券投资基金,2025-03-24,2.307300,,,2025-03-24,6个月以上,,,,,
SQG588,博孚利鑫选1号私募证券投资基金,2025-03-21,1.006403,,,2025-03-21,6个月以上,,,,,
SQD599,远澜红枫18号私募证券投资基金,2025-03-21,1.423500,,,2025-03-21,6个月以上,,,,,
SAUA33,亿富亨安仁一号私募证券投资基金,2025-03-20,1.000800,,,2025-03-20,6个月以上,,,,,
SAPL68,秋千3号私募证券投资基金,2025-03-20,1.066500,,,2025-03-20,6个月以上,,,,,
SAUL92,盛恒九号中证A500指数增强私募证券投资基金,2025-03-18,1.032400,,,2025-03-18,6个月以上,,,,,
SAAD98,唯瞻二号私募证券投资基金,2025-03-18,1.190250,,,2025-03-18,6个月以上,,,,,
SZU685,国源拾金安和11号私募证券投资基金,2025-03-14,1.454000,,,2025-03-14,6个月以上,,,advancedlist,2024-06-28,1.148
SZP318,茂源量化选股8号1期私募证券投资基金,2025-03-14,1.365100,,,2025-03-14,6个月以上,,,,,
SXJ509,理博和合1号私募证券投资基金,2025-03-14,0.872600,,,2025-03-14,6个月以上,,,,,
SVK324,理博飞天2号私募证券投资基金,2025-03-14,0.930000,,,2025-03-14,6个月以上,,,,,
SSU091,因诺多空ETF1号私募证券投资基金,2025-03-14,1.046100,,,2025-03-14,6个月以上,,,advancedlist,2021-09-27,1
SATE77,明湾时代月月分增利3号私募证券投资基金,2025-03-14,1.023200,,,2025-03-14,6个月以上,,,,,
SAKR50,远澜藤枫宏观量化3号私募证券投资基金,2025-03-14,1.130900,,,2025-03-14,6个月以上,,,advancedlist,2024-07-19,1.0058
SAGH48,博斐优享三号私募证券投资基金,2025-03-14,1.000000,,,2025-03-14,6个月以上,,,,,
SXB449,六禾谦帆私募证券投资基金,2025-03-13,1.145000,,,2025-03-13,6个月以上,,,advancedlist,2024-07-19,1.082
SXY044,善择睿和1号私募证券投资基金,2025-03-12,0.919300,,,2025-03-12,6个月以上,,,advancedlist,2022-12-21,1
SXR824,博孚利尊享69号私募证券投资基金,2025-03-12,0.901000,,,2025-03-12,6个月以上,,,,,
SXR822,博孚利尊享68号私募证券投资基金,2025-03-11,1.105000,,,2025-03-11,6个月以上,,,,,
SAHD21,正瀛无相15号私募证券投资基金,2025-03-10,1.379700,,,2025-03-10,6个月以上,,,,,
SNY921,南传量选0号私募证券投资基金,2025-03-07,0.827800,,,2025-03-07,6个月以上,,,advancedlist,2024-05-10,0.7575
SATU64,千衍六贞22号私募证券投资基金,2025-03-07,1.008200,,,2025-03-07,6个月以上,,,,,
SALK28,因诺期权13号私募证券投资基金,2025-03-07,1.028100,,,2025-03-07,6个月以上,,,,,
SVJ642,博孚利柳桥春晓私募证券投资基金,2025-03-04,0.697000,,,2025-03-04,6个月以上,,,,,
SNU017,博孚利瑞盈1号私募证券投资基金,2025-03-03,0.914757,,,2025-03-03,6个月以上,,,,,
SNM976,概率一号私募证券投资基金,2025-03-03,1.105600,,,2025-03-03,6个月以上,,,,,
SASH00,澜熙星瀚11号私募证券投资基金,2025-03-03,1.012400,,,2025-03-03,6个月以上,,,,,
SAHN24,艮岳岳信壹号私募证券投资基金,2025-03-03,0.991400,,,2025-03-03,6个月以上,,,,,
SXD133,博孚利多策略二十五号私募证券投资基金,2025-02-28,1.170900,,,2025-02-28,6个月以上,,,,,
SVV089,小黑妞牵星1号私募证券投资基金,2025-02-28,1.275000,,,2025-02-28,6个月以上,,,,,
SSZ209,巨量均衡CTA一号私募证券投资基金,2025-02-28,1.035300,,,2025-02-28,6个月以上,,,advancedlist,2024-08-30,1.1131
SSM259,因诺期权3号私募证券投资基金,2025-02-28,0.814000,,,2025-02-28,6个月以上,,,advancedlist,2021-09-22,1
SLJ952,因诺期权1号私募证券投资基金,2025-02-28,1.581800,,,2025-02-28,6个月以上,,,advancedlist,2020-07-14,1
SJX185,量游檀雅二号私募证券投资基金,2025-02-28,1.427000,,,2025-02-28,6个月以上,,,,,
SGM311,鸣石锐驰八号私募证券投资基金,2025-02-28,2.024000,,,2025-02-28,6个月以上,,,,,
SEZ169,九方梧桐多阿尔法量化1号私募证券投资基金,2025-02-28,0.951000,,,2025-02-28,6个月以上,,,,,
SAGW50,和美水豚灵活对冲1号私募证券投资基金,2025-02-28,1.529000,,,2025-02-28,6个月以上,,,,,
SVJ858,裕丰惠达4号私募证券投资基金,2025-02-27,1.083000,,,2025-02-27,6个月以上,,,,,
STS428,博孚利-财鑫科均衡5号私募证券投资基金,2025-02-27,1.087000,,,2025-02-27,6个月以上,,,,,
SNW790,博孚利尊享26号FOF私募证券投资基金,2025-02-27,0.654000,,,2025-02-27,6个月以上,,,,,
SB8243,永誉天泽经纶八号证券投资私募基金,2025-02-27,1.048928,,,2025-02-27,6个月以上,,,,,
SATL47,南传价值之路私募证券投资基金,2025-02-26,0.989300,,,2025-02-26,6个月以上,,,,,
SXD136,博孚利多策略二十六号私募证券投资基金,2025-02-25,1.098900,,,2025-02-25,6个月以上,,,,,
SVZ258,博孚利卓毓一号私募证券投资基金,2025-02-25,1.064500,,,2025-02-25,6个月以上,,,,,
SLK257,瑷尔德润泽量化1号私募证券投资基金,2025-02-24,1.789600,,,2025-02-24,6个月以上,,,,,
SVH757,渡苇北洋1号A期私募证券投资基金,2025-02-21,1.749900,,,2025-02-21,6个月以上,,,,,
SVB656,量衍海锦CTA一号私募证券投资基金,2025-02-21,0.946255,,,2025-02-21,6个月以上,,,,,
SSV980,博孚利超强9号FOF私募证券投资基金,2025-02-21,0.938300,,,2025-02-21,6个月以上,,,,,
SM0495,海微量化1号私募证券投资基金,2025-02-21,1.301200,,,2025-02-21,6个月以上,,,advancedlist,2024-07-19,1.3104
SACD73,涵德淳德量化1号私募证券投资基金,2025-02-21,1.043000,,,2025-02-21,6个月以上,,,,,
S09768,前海久盈繁星三号私募证券投资基金,2025-02-21,1.042700,,,2025-02-21,6个月以上,,,,,
S03854,全天候新雨私募证券投资基金,2025-02-21,1.116800,,,2025-02-21,6个月以上,,,advancedlist,2025-04-18,0.9713
SSN900,博孚利涌金12号私募证券投资基金,2025-02-19,1.073000,,,2025-02-19,6个月以上,,,,,
SZM368,杭州波粒二象春风13号私募证券投资基金,2025-02-18,1.028600,,,2025-02-18,6个月以上,,,advancedlist,2023-03-21,1
SXL137,六妙星沁园春私募证券投资基金,2025-02-18,1.770200,,,2025-02-18,6个月以上,,,,,
SNW761,垒盈优孚一号私募证券投资基金,2025-02-18,1.319100,,,2025-02-18,6个月以上,,,,,
SXD912,博孚利-鑫科均衡8号私募证券投资基金,2025-02-17,1.017400,,,2025-02-17,6个月以上,,,,,
SVJ639,博孚利木兰春涨私募证券投资基金,2025-02-17,0.236000,,,2025-02-17,6个月以上,,,,,
STK492,明钺稳石私募证券投资基金,2025-02-17,1.173000,,,2025-02-17,6个月以上,,,advancedlist,2021-12-08,1
SXD603,半鞅鑫科中证500指数增强私募证券投资基金,2025-02-14,1.216900,,,2025-02-14,6个月以上,,,,,
SVJ727,锦徽鑫科500指增私募证券投资基金,2025-02-14,1.174100,,,2025-02-14,6个月以上,,,,,
SB3131,谊恒滴海稳健专享1号私募证券投资基金,2025-02-14,1.108800,,,2025-02-14,6个月以上,,,advancedlist,2023-07-13,1
SAJM92,涵德昌德股票多空2号私募证券投资基金,2025-02-14,1.281600,,,2025-02-14,6个月以上,,,,,
SB7719,千象全景多元量化1号私募证券投资基金,2025-02-12,1.198600,,,2025-02-12,6个月以上,,,,,
SASB30,青琰合信八号私募证券投资基金,2025-02-11,1.033700,,,2025-02-11,6个月以上,,,,,
SVH638,思勰投资安盈二号私募证券投资基金,2025-02-10,1.263200,,,2025-02-10,6个月以上,,,advancedlist,2022-03-30,1
SAJT84,乐水谷盈对冲三号私募证券投资基金,2025-02-10,1.065300,,,2025-02-10,6个月以上,,,,,
SLE254,博孚利聚强8号FOF私募证券投资基金,2025-02-07,0.977700,,,2025-02-07,6个月以上,,,,,
SANZ45,固禾盈宝8号私募证券投资基金,2025-02-07,1.000300,,,2025-02-07,6个月以上,,,,,
SXA760,朗海恒昇二号私募证券投资基金,2025-01-27,1.392600,,,2025-01-27,6个月以上,,,,,
SQK833,清哲理享云启1号私募证券投资基金,2025-01-27,0.927800,,,2025-01-27,6个月以上,,,,,
SQG117,厚方优术一号私募证券投资基金,2025-01-27,0.827000,,,2025-01-27,6个月以上,,,,,
SNP130,量派对冲11号私募证券投资基金,2025-01-27,1.210800,,,2025-01-27,6个月以上,,,,,
SADB17,红猫量化中性一号私募证券投资基金,2025-01-27,0.928300,,,2025-01-27,6个月以上,,,,,
SABD46,衍复希格斯四号私募证券投资基金,2025-01-27,1.126700,,,2025-01-27,6个月以上,,,,,
SSN369,华道CTA-FOF1号私募证券投资基金,2025-01-24,0.896000,,,2025-01-24,6个月以上,,,advancedlist,2024-08-23,0.856
SAPC82,固禾盈宝9号私募证券投资基金,2025-01-24,0.991400,,,2025-01-24,6个月以上,,,,,
SAKP78,正方成长1号私募证券投资基金,2025-01-24,1.061000,,,2025-01-24,6个月以上,,,,,
SVB240,俊丹南海之滨二号私募证券投资基金,2025-01-22,0.542972,,,2025-01-22,6个月以上,,,,,
SAJG58,文谛同泰悦享2号私募证券投资基金,2025-01-22,1.007200,,,2025-01-22,6个月以上,,,,,
SJZ236,驻点数学家七号私募证券投资基金,2025-01-20,1.193700,,,2025-01-20,6个月以上,,,,,
SZD411,睿量量子9号私募证券投资基金,2025-01-17,2.582100,,,2025-01-17,6个月以上,,,,,
SXG468,睿量原子1号私募证券投资基金,2025-01-17,2.757000,,,2025-01-17,6个月以上,,,,,
SVH526,华软新动力精选指数增强8号私募证券投资基金,2025-01-17,1.488900,,,2025-01-17,6个月以上,,,,,
SB6096,华软新动力精选对冲12号私募证券投资基金,2025-01-17,1.334300,,,2025-01-17,6个月以上,,,,,
SSG345,银方沣泽一号私募证券投资基金,2025-01-15,2.776600,,,2025-01-15,6个月以上,,,advancedlist,2021-08-09,1
SXR052,青琰琰石一号私募证券投资基金,2025-01-14,1.282200,,,2025-01-14,6个月以上,,,advancedlist,2022-11-18,1
SZU092,唯瞻稳健一号私募证券投资基金,2025-01-13,1.276000,,,2025-01-13,6个月以上,,,,,
SZW450,唯瞻进取一号私募证券投资基金,2025-01-10,1.291200,,,2025-01-10,6个月以上,,,,,
SXW999,倍致金选1号私募证券投资基金,2025-01-10,1.088700,,,2025-01-10,6个月以上,,,advancedlist,2023-07-17,1
STS345,弘业博孚利FOF2号集合资产管理计划,2025-01-10,0.922100,,,2025-01-10,6个月以上,,,,,
SNL629,尊和百瑞吉1号私募证券投资基金,2025-01-10,1.019000,,,2025-01-10,6个月以上,,,advancedlist,2026-01-23,1.011
SR4788,煦荣一号私募基金,2025-01-09,1.220000,,,2025-01-09,6个月以上,,,advancedlist,2024-07-19,1.2
SN2283,鸣熙致远一号私募基金,2025-01-06,0.998600,,,2025-01-06,6个月以上,,,,,
SADH67,坤望量化选股3号私募证券投资基金,2025-01-06,1.767100,,,2025-01-06,6个月以上,,,,,
SXS897,龙帆量化CTAA号私募证券投资基金,2025-01-03,1.394000,,,2025-01-03,6个月以上,,,,,
SSU948,凯读投资稳健5号私募证券投资基金,2025-01-03,1.221100,,,2025-01-03,6个月以上,,,,,
SSA498,星阔广厦23号中证500指数增强私募证券投资基金,2025-01-03,0.867948,,,2025-01-03,6个月以上,,,,,
SLM057,杭州慧创-惠威胜二号私募证券投资基金,2025-01-03,1.084500,,,2025-01-03,6个月以上,,,,,
SLL327,衍复量化灯塔1号私募证券投资基金,2025-01-03,1.198200,,,2025-01-03,6个月以上,,,,,
SADN93,香橙资本传承聚配私募证券投资基金,2025-01-03,1.328800,,,2025-01-03,6个月以上,,,,,
SVU927,鑫洋星聚价值成长私募证券投资基金,2025-01-02,0.710000,,,2025-01-02,6个月以上,,,,,
SXT487,量锐广源1000指数增强1号私募证券投资基金,2024-12-31,1.147900,,,2024-12-31,6个月以上,,,,,
SXC599,特夫郁金香三号私募证券投资基金,2024-12-31,1.029100,,,2024-12-31,6个月以上,,,,,
STB154,佳泽守望私募证券投资基金,2024-12-31,0.771500,,,2024-12-31,6个月以上,,,,,
SSL957,佳泽臻和私募证券投资基金,2024-12-31,1.315400,,,2024-12-31,6个月以上,,,,,
SSC211,和顿星恒私募证券投资基金,2024-12-31,1.083100,,,2024-12-31,6个月以上,,,,,
SQZ994,翰荣中证500指数增强一号私募证券投资基金,2024-12-31,1.214200,,,2024-12-31,6个月以上,,,,,
SQJ295,皓邦尊享CTA3号私募证券投资基金,2024-12-31,1.085900,,,2024-12-31,6个月以上,,,,,
SNN775,象限2号C期私募证券投资基金,2024-12-31,1.245800,,,2024-12-31,6个月以上,,,,,
SJP431,鋆晟狮王套利6号私募证券投资基金,2024-12-31,1.297000,,,2024-12-31,6个月以上,,,,,
SAAY91,锋滔多空对冲5号私募证券投资基金,2024-12-31,1.126400,,,2024-12-31,6个月以上,,,,,
SNK826,鸣石广鸣中证1000指数增强1号1期私募证券投资基金,2024-12-30,1.452600,,,2024-12-30,6个月以上,,,,,
SAKW27,澹易深度价值1号私募证券投资基金,2024-12-27,0.942500,,,2024-12-27,6个月以上,,,advancedlist,2024-07-22,1.0053
STY276,常行稳健8号私募证券投资基金,2024-12-26,5.071000,,,2024-12-26,6个月以上,,,,,
STN403,艮岳鲲鹏1号私募证券投资基金,2024-12-24,1.108900,,,2024-12-24,6个月以上,,,,,
SJM746,海狮伽玛十期私募证券投资基金,2024-12-23,1.226000,,,2024-12-23,6个月以上,,,,,
SAHR64,蝶威深度智能稳健11号私募证券投资基金,2024-12-23,1.035000,,,2024-12-23,6个月以上,,,advancedlist,2025-08-15,0.999
SZA641,图灵多头定制1号私募证券投资基金,2024-12-20,1.217500,,,2024-12-20,6个月以上,,,,,
SXT048,哲石拾风私募证券投资基金,2024-12-20,1.115700,,,2024-12-20,6个月以上,,,advancedlist,2023-10-20,1.1529
SR8969,九章幻方量化对冲1号私募基金,2024-12-20,2.069300,,,2024-12-20,6个月以上,,,,,
SB3859,锦徽中证2000指数增强1号私募证券投资基金,2024-12-20,0.937872,,,2024-12-20,6个月以上,,,,,
SAHC44,川砺CTA稳健增强2号私募证券投资基金,2024-12-20,1.205000,,,2024-12-20,6个月以上,,,,,
SAGH07,星旭多空对冲1号私募证券投资基金,2024-12-20,0.960800,,,2024-12-20,6个月以上,,,,,
SAGH02,星旭全市场指数增强1号私募证券投资基金,2024-12-20,1.270100,,,2024-12-20,6个月以上,,,,,
SVY961,时间序列安时1号私募证券投资基金,2024-12-19,1.028900,,,2024-12-19,6个月以上,,,advancedlist,2024-07-19,1.0096
SEN829,墨雪稳健三号私募投资基金,2024-12-18,1.298000,,,2024-12-18,6个月以上,,,advancedlist,2020-07-21,1.348
SXR734,博孚利涵合1号私募证券投资基金,2024-12-17,1.050000,,,2024-12-17,6个月以上,,,,,
SXK256,博孚利瑞盈5号私募证券投资基金,2024-12-17,1.045700,,,2024-12-17,6个月以上,,,,,
SXQ509,太蒙利风中舞零零壹号私募证券投资基金,2024-12-16,1.832100,,,2024-12-16,6个月以上,,,advancedlist,2024-07-26,1.0179
SXD958,澜音宏观全天候1号私募证券投资基金,2024-12-16,2.867700,,,2024-12-16,6个月以上,,,,,
SXR711,和桂春笋1号私募证券投资基金,2024-12-13,1.389600,,,2024-12-13,6个月以上,,,advancedlist,2022-11-11,1
SX2838,博普CTA趋势1号私募基金,2024-12-13,2.365100,,,2024-12-13,6个月以上,,,advancedlist,2025-12-12,3.8435
SND168,量派对冲5号私募证券投资基金,2024-12-13,1.335200,,,2024-12-13,6个月以上,,,,,
SQN187,国贸博孚利一号FOF集合资产管理计划,2024-12-10,0.984000,,,2024-12-10,6个月以上,,,,,
SVF801,国承资产-神农一号私募证券投资基金,2024-12-09,1.102800,,,2024-12-09,6个月以上,,,,,
SAJK86,国承资产-神农五号私募证券投资基金,2024-12-09,1.009800,,,2024-12-09,6个月以上,,,,,
SSF859,裕锦CTA1号私募证券投资基金,2024-12-06,2.964000,,,2024-12-06,6个月以上,,,advancedlist,2024-07-26,2.966
SNK306,国承资产-中天农历三号私募证券投资基金,2024-12-06,0.966200,,,2024-12-06,6个月以上,,,advancedlist,2023-06-26,1.1554
SGA023,翼品致远3号CTA私募基金,2024-12-06,1.117000,,,2024-12-06,6个月以上,,,,,
SAFR44,澜音美股金选1号私募证券投资基金,2024-12-06,0.960400,,,2024-12-06,6个月以上,,,,,
SXV122,量桥投资险峰1号私募证券投资基金,2024-12-05,1.448400,,,2024-12-05,6个月以上,,,,,
SY6681,量桥投资鸿瑞四号私募投资基金,2024-12-04,1.367300,,,2024-12-04,6个月以上,,,,,
SY6566,量桥投资鸿瑞二号私募投资基金,2024-12-04,1.297400,,,2024-12-04,6个月以上,,,,,
SXD098,量桥投资星瀚11号私募证券投资基金,2024-12-04,1.417800,,,2024-12-04,6个月以上,,,advancedlist,2024-07-25,1.0307
SXA355,量桥投资鸿瑞10号私募证券投资基金,2024-12-04,1.362800,,,2024-12-04,6个月以上,,,,,
SQW014,博孚利涌金10号私募证券投资基金,2024-12-04,1.063700,,,2024-12-04,6个月以上,,,,,
SXN713,思勰投资芳华二十六号私募证券投资基金,2024-11-29,1.195200,,,2024-11-29,6个月以上,,,advancedlist,2022-10-26,1
SXA352,量桥投资聚川11号私募证券投资基金,2024-11-29,1.288500,,,2024-11-29,6个月以上,,,,,
SNL137,国优卷柏牛牛1号私募证券投资基金,2024-11-29,1.919900,,,2024-11-29,6个月以上,,,,,
SCY221,富犇-得宝2私募证券投资基金,2024-11-29,1.733700,,,2024-11-29,6个月以上,,,advancedlist,2024-07-26,1.6952
SB8634,半鞅量化专享9号私募证券投资基金,2024-11-29,1.163900,,,2024-11-29,6个月以上,,,,,
SZK700,博孚利钰锦龙1号私募证券投资基金,2024-11-28,0.853900,,,2024-11-28,6个月以上,,,,,
SNT337,量道CTA精选17号私募证券投资基金,2024-11-28,1.011600,,,2024-11-28,6个月以上,,,,,
SSS223,量道精选专享18号私募证券投资基金,2024-11-26,0.477474,,,2024-11-26,6个月以上,,,,,
SVH016,信朴量思返璞聚配21号私募证券投资基金,2024-11-25,1.135476,,,2024-11-25,6个月以上,,,,,
SSW404,水木博雅中观武府1号私募证券投资基金,2024-11-22,1.059500,,,2024-11-22,6个月以上,,,advancedlist,2024-07-19,0.9073
SAHM54,元图沪深300中性1号私募证券投资基金,2024-11-22,1.002600,,,2024-11-22,6个月以上,,,advancedlist,2024-06-28,1.0183
SVJ637,博孚利南山松柏私募证券投资基金,2024-11-21,1.035000,,,2024-11-21,6个月以上,,,,,
SAGB93,乐水逸舟对冲二号私募证券投资基金,2024-11-21,1.059500,,,2024-11-21,6个月以上,,,,,
SXH982,宝荟君悦17号私募证券投资基金,2024-11-20,1.260000,,,2024-11-20,6个月以上,,,advancedlist,2022-09-28,1
SZS521,满风积分5号私募证券投资基金,2024-11-19,0.638200,,,2024-11-19,6个月以上,,,,,
SXX266,博孚利汉盛1号私募证券投资基金,2024-11-19,1.361700,,,2024-11-19,6个月以上,,,,,
SAPS29,正定量化对冲4号私募证券投资基金,2024-11-18,0.998000,,,2024-11-18,6个月以上,,,,,
SNY084,谊恒套利7号私募证券投资基金,2024-11-15,1.149200,,,2024-11-15,6个月以上,,,advancedlist,2021-02-23,1
SGA394,睿郡节节高2号私募证券投资基金,2024-11-15,1.676000,,,2024-11-15,6个月以上,,,advancedlist,2024-07-26,1.571
SEF020,睿郡5号私募证券投资基金,2024-11-15,2.531000,,,2024-11-15,6个月以上,,,advancedlist,2024-07-26,2.255
SADD43,双安优选4号私募证券投资基金,2024-11-15,1.307800,,,2024-11-15,6个月以上,,,,,
S25504,兴聚财富2号证券投资基金,2024-11-15,2.739000,,,2024-11-15,6个月以上,,,advancedlist,2024-07-26,2.689
SXP839,博孚利丰沃6号私募证券投资基金,2024-11-14,1.104000,,,2024-11-14,6个月以上,,,,,
SSH449,博孚利瑞盈6号私募证券投资基金,2024-11-14,1.195000,,,2024-11-14,6个月以上,,,,,
SZP770,信弘丰享1号私募证券投资基金,2024-11-13,0.715400,,,2024-11-13,6个月以上,,,,,
SVJ640,博孚利钟潭噌响私募证券投资基金,2024-11-13,4.025000,,,2024-11-13,6个月以上,,,,,
SEX955,富犇尊享稳进2号私募证券投资基金,2024-11-13,1.434000,,,2024-11-13,6个月以上,,,advancedlist,2024-06-21,1.406
SCG820,浙江白鹭群贤二号量化多策略私募证券投资基金,2024-11-13,1.015000,,,2024-11-13,6个月以上,,,,,
STX601,博孚利尊享65号私募证券投资基金,2024-11-12,1.078600,,,2024-11-12,6个月以上,,,,,
SGB660,永誉天泽北证量选一号私募证券投资基金,2024-11-12,1.057000,,,2024-11-12,6个月以上,,,advancedlist,2026-03-31,1.0085
STE836,具力芒种1号私募证券投资基金,2024-11-08,1.014800,,,2024-11-08,6个月以上,,,advancedlist,2021-11-24,1
SSW933,念觉优恒12号私募证券投资基金,2024-11-08,1.037000,,,2024-11-08,6个月以上,,,,,
SEQ545,易微投资易安1号私募投资基金,2024-11-08,1.324500,,,2024-11-08,6个月以上,,,advancedlist,2024-07-19,1.2304
SCY292,大禾投资-掘金707号私募投资基金,2024-11-08,3.146000,,,2024-11-08,6个月以上,,,advancedlist,2026-07-31,4.699
SAMU06,衍进稳健1号私募证券投资基金,2024-11-08,1.085300,,,2024-11-08,6个月以上,,,,,
SLD294,博孚利尊享10号私募证券投资基金,2024-11-06,0.934000,,,2024-11-06,6个月以上,,,,,
SB4271,杉树500指数增强9号量化私募证券投资基金,2024-11-05,1.102000,,,2024-11-05,6个月以上,,,,,
SSV305,希塔套利1号私募证券投资基金,2024-11-04,0.905800,,,2024-11-04,6个月以上,,,advancedlist,2024-03-08,0.9702
SGY744,霁泽夏天1号私募证券投资基金,2024-11-01,1.606000,,,2024-11-01,6个月以上,,,advancedlist,2024-07-19,1.538
STY031,博孚利多策略三十三号私募证券投资基金,2024-10-31,1.059400,,,2024-10-31,6个月以上,,,,,
STJ765,量道风云3号私募证券投资基金,2024-10-31,0.819500,,,2024-10-31,6个月以上,,,,,
SCB352,鸣熙致远十五号私募基金,2024-10-31,0.981000,,,2024-10-31,6个月以上,,,,,
SAGE00,磐松HT全市场指数增强进取1号私募证券投资基金,2024-10-31,1.260100,,,2024-10-31,6个月以上,,,,,
SZC984,众壹资产伊雷流转二十号私募证券投资基金,2024-10-30,1.000300,,,2024-10-30,6个月以上,,,,,
STS132,瑷尔德润安3号私募证券投资基金,2024-10-30,1.162900,,,2024-10-30,6个月以上,,,,,
STG691,瑷尔德润泽量化20号私募证券投资基金,2024-10-30,1.024200,,,2024-10-30,6个月以上,,,,,
SSH463,博孚利涌金9号私募证券投资基金,2024-10-30,1.231800,,,2024-10-30,6个月以上,,,,,
SQF840,复熙明德8号私募证券投资基金,2024-10-30,0.343000,,,2024-10-30,6个月以上,,,,,
SLL483,尊和安盈3号私募证券投资基金,2024-10-30,0.999000,,,2024-10-30,6个月以上,,,advancedlist,2024-01-05,0.993
SLH890,复熙量化选股1号私募证券投资基金,2024-10-30,1.496961,,,2024-10-30,6个月以上,,,,,
SXS972,博孚利瑞盈8号私募证券投资基金,2024-10-28,1.221800,,,2024-10-28,6个月以上,,,,,
SXQ541,源峰逆向私募证券投资基金,2024-10-25,1.049400,,,2024-10-25,6个月以上,,,advancedlist,2023-11-03,0.9346
STY647,交睿诚选1号私募证券投资基金,2024-10-25,1.358000,,,2024-10-25,6个月以上,,,advancedlist,2024-04-19,1.3155
SLJ136,佳期千星私募证券投资基金一期,2024-10-25,2.121000,,,2024-10-25,6个月以上,,,,,
SLH988,跃威佳成一号私募证券投资基金,2024-10-25,0.996300,,,2024-10-25,6个月以上,,,advancedlist,2026-02-06,1.0124
SAMN05,澜音全球国债宝1号私募证券投资基金,2024-10-25,0.847200,,,2024-10-25,6个月以上,,,,,
SZL616,嘉策财富二号私募证券投资基金,2024-10-23,2.121300,,,2024-10-23,6个月以上,,,advancedlist,2023-02-22,1
