date,ticker,field,value
2000/4/4,NHCI.NH,CLOSE,
2000/4/5,NHCI.NH,CLOSE,
2000/4/6,NHCI.NH,CLOSE,
2000/4/7,NHCI.NH,CLOSE,
2000/4/10,NHCI.NH,CLOSE,
2000/4/11,NHCI.NH,CLOSE,
2000/4/12,NHCI.NH,CLOSE,
2000/4/13,NHCI.NH,CLOSE,
2000/4/14,NHCI.NH,CLOSE,
2000/4/17,NHCI.NH,CLOSE,
2000/4/18,NHCI.NH,CLOSE,
2000/4/19,NHCI.NH,CLOSE,
2000/4/20,NHCI.NH,CLOSE,
2000/4/21,NHCI.NH,CLOSE,
2000/4/24,NHCI.NH,CLOSE,
2000/4/25,NHCI.NH,CLOSE,
2000/4/26,NHCI.NH,CLOSE,
2000/4/27,NHCI.NH,CLOSE,
2000/4/28,NHCI.NH,CLOSE,
2000/5/8,NHCI.NH,CLOSE,
2000/5/9,NHCI.NH,CLOSE,
2000/5/10,NHCI.NH,CLOSE,
2000/5/11,NHCI.NH,CLOSE,
2000/5/12,NHCI.NH,CLOSE,
2000/5/15,NHCI.NH,CLOSE,
2000/5/16,NHCI.NH,CLOSE,
2000/5/17,NHCI.NH,CLOSE,
2000/5/18,NHCI.NH,CLOSE,
2000/5/19,NHCI.NH,CLOSE,
2000/5/22,NHCI.NH,CLOSE,
2000/5/23,NHCI.NH,CLOSE,
2000/5/24,NHCI.NH,CLOSE,
2000/5/25,NHCI.NH,CLOSE,
2000/5/26,NHCI.NH,CLOSE,
2000/5/29,NHCI.NH,CLOSE,
2000/5/30,NHCI.NH,CLOSE,
2000/5/31,NHCI.NH,CLOSE,
2000/6/1,NHCI.NH,CLOSE,
2000/6/2,NHCI.NH,CLOSE,
2000/6/5,NHCI.NH,CLOSE,
2000/6/6,NHCI.NH,CLOSE,
2000/6/7,NHCI.NH,CLOSE,
2000/6/8,NHCI.NH,CLOSE,
2000/6/9,NHCI.NH,CLOSE,
2000/6/12,NHCI.NH,CLOSE,
2000/6/13,NHCI.NH,CLOSE,
2000/6/14,NHCI.NH,CLOSE,
2000/6/15,NHCI.NH,CLOSE,
2000/6/16,NHCI.NH,CLOSE,
2000/6/19,NHCI.NH,CLOSE,
2000/6/20,NHCI.NH,CLOSE,
2000/6/21,NHCI.NH,CLOSE,
2000/6/22,NHCI.NH,CLOSE,
2000/6/23,NHCI.NH,CLOSE,
2000/6/26,NHCI.NH,CLOSE,
2000/6/27,NHCI.NH,CLOSE,
2000/6/28,NHCI.NH,CLOSE,
2000/6/29,NHCI.NH,CLOSE,
2000/6/30,NHCI.NH,CLOSE,
2000/7/3,NHCI.NH,CLOSE,
2000/7/4,NHCI.NH,CLOSE,
2000/7/5,NHCI.NH,CLOSE,
2000/7/6,NHCI.NH,CLOSE,
2000/7/7,NHCI.NH,CLOSE,
2000/7/10,NHCI.NH,CLOSE,
2000/7/11,NHCI.NH,CLOSE,
2000/7/12,NHCI.NH,CLOSE,
2000/7/13,NHCI.NH,CLOSE,
2000/7/14,NHCI.NH,CLOSE,
2000/7/17,NHCI.NH,CLOSE,
2000/7/18,NHCI.NH,CLOSE,
2000/7/19,NHCI.NH,CLOSE,
2000/7/20,NHCI.NH,CLOSE,
2000/7/21,NHCI.NH,CLOSE,
2000/7/24,NHCI.NH,CLOSE,
2000/7/25,NHCI.NH,CLOSE,
2000/7/26,NHCI.NH,CLOSE,
2000/7/27,NHCI.NH,CLOSE,
2000/7/28,NHCI.NH,CLOSE,
2000/7/31,NHCI.NH,CLOSE,
2000/8/1,NHCI.NH,CLOSE,
2000/8/2,NHCI.NH,CLOSE,
2000/8/3,NHCI.NH,CLOSE,
2000/8/4,NHCI.NH,CLOSE,
2000/8/7,NHCI.NH,CLOSE,
2000/8/8,NHCI.NH,CLOSE,
2000/8/9,NHCI.NH,CLOSE,
2000/8/10,NHCI.NH,CLOSE,
2000/8/11,NHCI.NH,CLOSE,
2000/8/14,NHCI.NH,CLOSE,
2000/8/15,NHCI.NH,CLOSE,
2000/8/16,NHCI.NH,CLOSE,
2000/8/17,NHCI.NH,CLOSE,
2000/8/18,NHCI.NH,CLOSE,
2000/8/21,NHCI.NH,CLOSE,
2000/8/22,NHCI.NH,CLOSE,
2000/8/23,NHCI.NH,CLOSE,
2000/8/24,NHCI.NH,CLOSE,
2000/8/25,NHCI.NH,CLOSE,
2000/8/28,NHCI.NH,CLOSE,
2000/8/29,NHCI.NH,CLOSE,
2000/8/30,NHCI.NH,CLOSE,
2000/8/31,NHCI.NH,CLOSE,
2000/9/1,NHCI.NH,CLOSE,
2000/9/4,NHCI.NH,CLOSE,
2000/9/5,NHCI.NH,CLOSE,
2000/9/6,NHCI.NH,CLOSE,
2000/9/7,NHCI.NH,CLOSE,
2000/9/8,NHCI.NH,CLOSE,
2000/9/11,NHCI.NH,CLOSE,
2000/9/12,NHCI.NH,CLOSE,
2000/9/13,NHCI.NH,CLOSE,
2000/9/14,NHCI.NH,CLOSE,
2000/9/15,NHCI.NH,CLOSE,
2000/9/18,NHCI.NH,CLOSE,
2000/9/19,NHCI.NH,CLOSE,
2000/9/20,NHCI.NH,CLOSE,
2000/9/21,NHCI.NH,CLOSE,
2000/9/22,NHCI.NH,CLOSE,
2000/9/25,NHCI.NH,CLOSE,
2000/9/26,NHCI.NH,CLOSE,
2000/9/27,NHCI.NH,CLOSE,
2000/9/28,NHCI.NH,CLOSE,
2000/9/29,NHCI.NH,CLOSE,
2000/10/9,NHCI.NH,CLOSE,
2000/10/10,NHCI.NH,CLOSE,
2000/10/11,NHCI.NH,CLOSE,
2000/10/12,NHCI.NH,CLOSE,
2000/10/13,NHCI.NH,CLOSE,
2000/10/16,NHCI.NH,CLOSE,
2000/10/17,NHCI.NH,CLOSE,
2000/10/18,NHCI.NH,CLOSE,
2000/10/19,NHCI.NH,CLOSE,
2000/10/20,NHCI.NH,CLOSE,
2000/10/23,NHCI.NH,CLOSE,
2000/10/24,NHCI.NH,CLOSE,
2000/10/25,NHCI.NH,CLOSE,
2000/10/26,NHCI.NH,CLOSE,
2000/10/27,NHCI.NH,CLOSE,
2000/10/30,NHCI.NH,CLOSE,
2000/10/31,NHCI.NH,CLOSE,
2000/11/1,NHCI.NH,CLOSE,
2000/11/2,NHCI.NH,CLOSE,
2000/11/3,NHCI.NH,CLOSE,
2000/11/6,NHCI.NH,CLOSE,
2000/11/7,NHCI.NH,CLOSE,
2000/11/8,NHCI.NH,CLOSE,
2000/11/9,NHCI.NH,CLOSE,
2000/11/10,NHCI.NH,CLOSE,
2000/11/13,NHCI.NH,CLOSE,
2000/11/14,NHCI.NH,CLOSE,
2000/11/15,NHCI.NH,CLOSE,
2000/11/16,NHCI.NH,CLOSE,
2000/11/17,NHCI.NH,CLOSE,
2000/11/20,NHCI.NH,CLOSE,
2000/11/21,NHCI.NH,CLOSE,
2000/11/22,NHCI.NH,CLOSE,
2000/11/23,NHCI.NH,CLOSE,
2000/11/24,NHCI.NH,CLOSE,
2000/11/27,NHCI.NH,CLOSE,
2000/11/28,NHCI.NH,CLOSE,
2000/11/29,NHCI.NH,CLOSE,
2000/11/30,NHCI.NH,CLOSE,
2000/12/1,NHCI.NH,CLOSE,
2000/12/4,NHCI.NH,CLOSE,
2000/12/5,NHCI.NH,CLOSE,
2000/12/6,NHCI.NH,CLOSE,
2000/12/7,NHCI.NH,CLOSE,
2000/12/8,NHCI.NH,CLOSE,
2000/12/11,NHCI.NH,CLOSE,
2000/12/12,NHCI.NH,CLOSE,
2000/12/13,NHCI.NH,CLOSE,
2000/12/14,NHCI.NH,CLOSE,
2000/12/15,NHCI.NH,CLOSE,
2000/12/18,NHCI.NH,CLOSE,
2000/12/19,NHCI.NH,CLOSE,
2000/12/20,NHCI.NH,CLOSE,
2000/12/21,NHCI.NH,CLOSE,
2000/12/22,NHCI.NH,CLOSE,
2000/12/25,NHCI.NH,CLOSE,
2000/12/26,NHCI.NH,CLOSE,
2000/12/27,NHCI.NH,CLOSE,
2000/12/28,NHCI.NH,CLOSE,
2000/12/29,NHCI.NH,CLOSE,
2001/1/2,NHCI.NH,CLOSE,
2001/1/3,NHCI.NH,CLOSE,
2001/1/4,NHCI.NH,CLOSE,
2001/1/5,NHCI.NH,CLOSE,
2001/1/8,NHCI.NH,CLOSE,
2001/1/9,NHCI.NH,CLOSE,
2001/1/10,NHCI.NH,CLOSE,
2001/1/11,NHCI.NH,CLOSE,
2001/1/12,NHCI.NH,CLOSE,
2001/1/15,NHCI.NH,CLOSE,
2001/1/16,NHCI.NH,CLOSE,
2001/1/17,NHCI.NH,CLOSE,
2001/1/18,NHCI.NH,CLOSE,
2001/1/19,NHCI.NH,CLOSE,
2001/2/5,NHCI.NH,CLOSE,
2001/2/6,NHCI.NH,CLOSE,
2001/2/7,NHCI.NH,CLOSE,
2001/2/8,NHCI.NH,CLOSE,
2001/2/9,NHCI.NH,CLOSE,
2001/2/12,NHCI.NH,CLOSE,
2001/2/13,NHCI.NH,CLOSE,
2001/2/14,NHCI.NH,CLOSE,
2001/2/15,NHCI.NH,CLOSE,
2001/2/16,NHCI.NH,CLOSE,
2001/2/19,NHCI.NH,CLOSE,
2001/2/20,NHCI.NH,CLOSE,
2001/2/21,NHCI.NH,CLOSE,
2001/2/22,NHCI.NH,CLOSE,
2001/2/23,NHCI.NH,CLOSE,
2001/2/26,NHCI.NH,CLOSE,
2001/2/27,NHCI.NH,CLOSE,
2001/2/28,NHCI.NH,CLOSE,
2001/3/1,NHCI.NH,CLOSE,
2001/3/2,NHCI.NH,CLOSE,
2001/3/5,NHCI.NH,CLOSE,
2001/3/6,NHCI.NH,CLOSE,
2001/3/7,NHCI.NH,CLOSE,
2001/3/8,NHCI.NH,CLOSE,
2001/3/9,NHCI.NH,CLOSE,
2001/3/12,NHCI.NH,CLOSE,
2001/3/13,NHCI.NH,CLOSE,
2001/3/14,NHCI.NH,CLOSE,
2001/3/15,NHCI.NH,CLOSE,
2001/3/16,NHCI.NH,CLOSE,
2001/3/19,NHCI.NH,CLOSE,
2001/3/20,NHCI.NH,CLOSE,
2001/3/21,NHCI.NH,CLOSE,
2001/3/22,NHCI.NH,CLOSE,
2001/3/23,NHCI.NH,CLOSE,
2001/3/26,NHCI.NH,CLOSE,
2001/3/27,NHCI.NH,CLOSE,
2001/3/28,NHCI.NH,CLOSE,
2001/3/29,NHCI.NH,CLOSE,
2001/3/30,NHCI.NH,CLOSE,
2001/4/2,NHCI.NH,CLOSE,
2001/4/3,NHCI.NH,CLOSE,
2001/4/4,NHCI.NH,CLOSE,
2001/4/5,NHCI.NH,CLOSE,
2001/4/6,NHCI.NH,CLOSE,
2001/4/9,NHCI.NH,CLOSE,
2001/4/10,NHCI.NH,CLOSE,
2001/4/11,NHCI.NH,CLOSE,
2001/4/12,NHCI.NH,CLOSE,
2001/4/13,NHCI.NH,CLOSE,
2001/4/16,NHCI.NH,CLOSE,
2001/4/17,NHCI.NH,CLOSE,
2001/4/18,NHCI.NH,CLOSE,
2001/4/19,NHCI.NH,CLOSE,
2001/4/20,NHCI.NH,CLOSE,
2001/4/23,NHCI.NH,CLOSE,
2001/4/24,NHCI.NH,CLOSE,
2001/4/25,NHCI.NH,CLOSE,
2001/4/26,NHCI.NH,CLOSE,
2001/4/27,NHCI.NH,CLOSE,
2001/4/30,NHCI.NH,CLOSE,
2001/5/8,NHCI.NH,CLOSE,
2001/5/9,NHCI.NH,CLOSE,
2001/5/10,NHCI.NH,CLOSE,
2001/5/11,NHCI.NH,CLOSE,
2001/5/14,NHCI.NH,CLOSE,
2001/5/15,NHCI.NH,CLOSE,
2001/5/16,NHCI.NH,CLOSE,
2001/5/17,NHCI.NH,CLOSE,
2001/5/18,NHCI.NH,CLOSE,
2001/5/21,NHCI.NH,CLOSE,
2001/5/22,NHCI.NH,CLOSE,
2001/5/23,NHCI.NH,CLOSE,
2001/5/24,NHCI.NH,CLOSE,
2001/5/25,NHCI.NH,CLOSE,
2001/5/28,NHCI.NH,CLOSE,
2001/5/29,NHCI.NH,CLOSE,
2001/5/30,NHCI.NH,CLOSE,
2001/5/31,NHCI.NH,CLOSE,
2001/6/1,NHCI.NH,CLOSE,
2001/6/4,NHCI.NH,CLOSE,
2001/6/5,NHCI.NH,CLOSE,
2001/6/6,NHCI.NH,CLOSE,
2001/6/7,NHCI.NH,CLOSE,
2001/6/8,NHCI.NH,CLOSE,
2001/6/11,NHCI.NH,CLOSE,
2001/6/12,NHCI.NH,CLOSE,
2001/6/13,NHCI.NH,CLOSE,
2001/6/14,NHCI.NH,CLOSE,
2001/6/15,NHCI.NH,CLOSE,
2001/6/18,NHCI.NH,CLOSE,
2001/6/19,NHCI.NH,CLOSE,
2001/6/20,NHCI.NH,CLOSE,
2001/6/21,NHCI.NH,CLOSE,
2001/6/22,NHCI.NH,CLOSE,
2001/6/25,NHCI.NH,CLOSE,
2001/6/26,NHCI.NH,CLOSE,
2001/6/27,NHCI.NH,CLOSE,
2001/6/28,NHCI.NH,CLOSE,
2001/6/29,NHCI.NH,CLOSE,
2001/7/2,NHCI.NH,CLOSE,
2001/7/3,NHCI.NH,CLOSE,
2001/7/4,NHCI.NH,CLOSE,
2001/7/5,NHCI.NH,CLOSE,
2001/7/6,NHCI.NH,CLOSE,
2001/7/9,NHCI.NH,CLOSE,
2001/7/10,NHCI.NH,CLOSE,
2001/7/11,NHCI.NH,CLOSE,
2001/7/12,NHCI.NH,CLOSE,
2001/7/13,NHCI.NH,CLOSE,
2001/7/16,NHCI.NH,CLOSE,
2001/7/17,NHCI.NH,CLOSE,
2001/7/18,NHCI.NH,CLOSE,
2001/7/19,NHCI.NH,CLOSE,
2001/7/20,NHCI.NH,CLOSE,
2001/7/23,NHCI.NH,CLOSE,
2001/7/24,NHCI.NH,CLOSE,
2001/7/25,NHCI.NH,CLOSE,
2001/7/26,NHCI.NH,CLOSE,
2001/7/27,NHCI.NH,CLOSE,
2001/7/30,NHCI.NH,CLOSE,
2001/7/31,NHCI.NH,CLOSE,
2001/8/1,NHCI.NH,CLOSE,
2001/8/2,NHCI.NH,CLOSE,
2001/8/3,NHCI.NH,CLOSE,
2001/8/6,NHCI.NH,CLOSE,
2001/8/7,NHCI.NH,CLOSE,
2001/8/8,NHCI.NH,CLOSE,
2001/8/9,NHCI.NH,CLOSE,
2001/8/10,NHCI.NH,CLOSE,
2001/8/13,NHCI.NH,CLOSE,
2001/8/14,NHCI.NH,CLOSE,
2001/8/15,NHCI.NH,CLOSE,
2001/8/16,NHCI.NH,CLOSE,
2001/8/17,NHCI.NH,CLOSE,
2001/8/20,NHCI.NH,CLOSE,
2001/8/21,NHCI.NH,CLOSE,
2001/8/22,NHCI.NH,CLOSE,
2001/8/23,NHCI.NH,CLOSE,
2001/8/24,NHCI.NH,CLOSE,
2001/8/27,NHCI.NH,CLOSE,
2001/8/28,NHCI.NH,CLOSE,
2001/8/29,NHCI.NH,CLOSE,
2001/8/30,NHCI.NH,CLOSE,
2001/8/31,NHCI.NH,CLOSE,
2001/9/3,NHCI.NH,CLOSE,
2001/9/4,NHCI.NH,CLOSE,
2001/9/5,NHCI.NH,CLOSE,
2001/9/6,NHCI.NH,CLOSE,
2001/9/7,NHCI.NH,CLOSE,
2001/9/10,NHCI.NH,CLOSE,
2001/9/11,NHCI.NH,CLOSE,
2001/9/12,NHCI.NH,CLOSE,
2001/9/13,NHCI.NH,CLOSE,
2001/9/14,NHCI.NH,CLOSE,
2001/9/17,NHCI.NH,CLOSE,
2001/9/18,NHCI.NH,CLOSE,
2001/9/19,NHCI.NH,CLOSE,
2001/9/20,NHCI.NH,CLOSE,
2001/9/21,NHCI.NH,CLOSE,
2001/9/24,NHCI.NH,CLOSE,
2001/9/25,NHCI.NH,CLOSE,
2001/9/26,NHCI.NH,CLOSE,
2001/9/27,NHCI.NH,CLOSE,
2001/9/28,NHCI.NH,CLOSE,
2001/10/8,NHCI.NH,CLOSE,
2001/10/9,NHCI.NH,CLOSE,
2001/10/10,NHCI.NH,CLOSE,
2001/10/11,NHCI.NH,CLOSE,
2001/10/12,NHCI.NH,CLOSE,
2001/10/15,NHCI.NH,CLOSE,
2001/10/16,NHCI.NH,CLOSE,
2001/10/17,NHCI.NH,CLOSE,
2001/10/18,NHCI.NH,CLOSE,
2001/10/19,NHCI.NH,CLOSE,
2001/10/22,NHCI.NH,CLOSE,
2001/10/23,NHCI.NH,CLOSE,
2001/10/24,NHCI.NH,CLOSE,
2001/10/25,NHCI.NH,CLOSE,
2001/10/26,NHCI.NH,CLOSE,
2001/10/29,NHCI.NH,CLOSE,
2001/10/30,NHCI.NH,CLOSE,
2001/10/31,NHCI.NH,CLOSE,
2001/11/1,NHCI.NH,CLOSE,
2001/11/2,NHCI.NH,CLOSE,
2001/11/5,NHCI.NH,CLOSE,
2001/11/6,NHCI.NH,CLOSE,
2001/11/7,NHCI.NH,CLOSE,
2001/11/8,NHCI.NH,CLOSE,
2001/11/9,NHCI.NH,CLOSE,
2001/11/12,NHCI.NH,CLOSE,
2001/11/13,NHCI.NH,CLOSE,
2001/11/14,NHCI.NH,CLOSE,
2001/11/15,NHCI.NH,CLOSE,
2001/11/16,NHCI.NH,CLOSE,
2001/11/19,NHCI.NH,CLOSE,
2001/11/20,NHCI.NH,CLOSE,
2001/11/21,NHCI.NH,CLOSE,
2001/11/22,NHCI.NH,CLOSE,
2001/11/23,NHCI.NH,CLOSE,
2001/11/26,NHCI.NH,CLOSE,
2001/11/27,NHCI.NH,CLOSE,
2001/11/28,NHCI.NH,CLOSE,
2001/11/29,NHCI.NH,CLOSE,
2001/11/30,NHCI.NH,CLOSE,
2001/12/3,NHCI.NH,CLOSE,
2001/12/4,NHCI.NH,CLOSE,
2001/12/5,NHCI.NH,CLOSE,
2001/12/6,NHCI.NH,CLOSE,
2001/12/7,NHCI.NH,CLOSE,
2001/12/10,NHCI.NH,CLOSE,
2001/12/11,NHCI.NH,CLOSE,
2001/12/12,NHCI.NH,CLOSE,
2001/12/13,NHCI.NH,CLOSE,
2001/12/14,NHCI.NH,CLOSE,
2001/12/17,NHCI.NH,CLOSE,
2001/12/18,NHCI.NH,CLOSE,
2001/12/19,NHCI.NH,CLOSE,
2001/12/20,NHCI.NH,CLOSE,
2001/12/21,NHCI.NH,CLOSE,
2001/12/24,NHCI.NH,CLOSE,
2001/12/25,NHCI.NH,CLOSE,
2001/12/26,NHCI.NH,CLOSE,
2001/12/27,NHCI.NH,CLOSE,
2001/12/28,NHCI.NH,CLOSE,
2001/12/31,NHCI.NH,CLOSE,
2002/1/4,NHCI.NH,CLOSE,
2002/1/7,NHCI.NH,CLOSE,
2002/1/8,NHCI.NH,CLOSE,
2002/1/9,NHCI.NH,CLOSE,
2002/1/10,NHCI.NH,CLOSE,
2002/1/11,NHCI.NH,CLOSE,
2002/1/14,NHCI.NH,CLOSE,
2002/1/15,NHCI.NH,CLOSE,
2002/1/16,NHCI.NH,CLOSE,
2002/1/17,NHCI.NH,CLOSE,
2002/1/18,NHCI.NH,CLOSE,
2002/1/21,NHCI.NH,CLOSE,
2002/1/22,NHCI.NH,CLOSE,
2002/1/23,NHCI.NH,CLOSE,
2002/1/24,NHCI.NH,CLOSE,
2002/1/25,NHCI.NH,CLOSE,
2002/1/28,NHCI.NH,CLOSE,
2002/1/29,NHCI.NH,CLOSE,
2002/1/30,NHCI.NH,CLOSE,
2002/1/31,NHCI.NH,CLOSE,
2002/2/1,NHCI.NH,CLOSE,
2002/2/4,NHCI.NH,CLOSE,
2002/2/5,NHCI.NH,CLOSE,
2002/2/6,NHCI.NH,CLOSE,
2002/2/7,NHCI.NH,CLOSE,
2002/2/8,NHCI.NH,CLOSE,
2002/2/25,NHCI.NH,CLOSE,
2002/2/26,NHCI.NH,CLOSE,
2002/2/27,NHCI.NH,CLOSE,
2002/2/28,NHCI.NH,CLOSE,
2002/3/1,NHCI.NH,CLOSE,
2002/3/4,NHCI.NH,CLOSE,
2002/3/5,NHCI.NH,CLOSE,
2002/3/6,NHCI.NH,CLOSE,
2002/3/7,NHCI.NH,CLOSE,
2002/3/8,NHCI.NH,CLOSE,
2002/3/11,NHCI.NH,CLOSE,
2002/3/12,NHCI.NH,CLOSE,
2002/3/13,NHCI.NH,CLOSE,
2002/3/14,NHCI.NH,CLOSE,
2002/3/15,NHCI.NH,CLOSE,
2002/3/18,NHCI.NH,CLOSE,
2002/3/19,NHCI.NH,CLOSE,
2002/3/20,NHCI.NH,CLOSE,
2002/3/21,NHCI.NH,CLOSE,
2002/3/22,NHCI.NH,CLOSE,
2002/3/25,NHCI.NH,CLOSE,
2002/3/26,NHCI.NH,CLOSE,
2002/3/27,NHCI.NH,CLOSE,
2002/3/28,NHCI.NH,CLOSE,
2002/3/29,NHCI.NH,CLOSE,
2002/4/1,NHCI.NH,CLOSE,
2002/4/2,NHCI.NH,CLOSE,
2002/4/3,NHCI.NH,CLOSE,
2002/4/4,NHCI.NH,CLOSE,
2002/4/5,NHCI.NH,CLOSE,
2002/4/8,NHCI.NH,CLOSE,
2002/4/9,NHCI.NH,CLOSE,
2002/4/10,NHCI.NH,CLOSE,
2002/4/11,NHCI.NH,CLOSE,
2002/4/12,NHCI.NH,CLOSE,
2002/4/15,NHCI.NH,CLOSE,
2002/4/16,NHCI.NH,CLOSE,
2002/4/17,NHCI.NH,CLOSE,
2002/4/18,NHCI.NH,CLOSE,
2002/4/19,NHCI.NH,CLOSE,
2002/4/22,NHCI.NH,CLOSE,
2002/4/23,NHCI.NH,CLOSE,
2002/4/24,NHCI.NH,CLOSE,
2002/4/25,NHCI.NH,CLOSE,
2002/4/26,NHCI.NH,CLOSE,
2002/4/29,NHCI.NH,CLOSE,
2002/4/30,NHCI.NH,CLOSE,
2002/5/8,NHCI.NH,CLOSE,
2002/5/9,NHCI.NH,CLOSE,
2002/5/10,NHCI.NH,CLOSE,
2002/5/13,NHCI.NH,CLOSE,
2002/5/14,NHCI.NH,CLOSE,
2002/5/15,NHCI.NH,CLOSE,
2002/5/16,NHCI.NH,CLOSE,
2002/5/17,NHCI.NH,CLOSE,
2002/5/20,NHCI.NH,CLOSE,
2002/5/21,NHCI.NH,CLOSE,
2002/5/22,NHCI.NH,CLOSE,
2002/5/23,NHCI.NH,CLOSE,
2002/5/24,NHCI.NH,CLOSE,
2002/5/27,NHCI.NH,CLOSE,
2002/5/28,NHCI.NH,CLOSE,
2002/5/29,NHCI.NH,CLOSE,
2002/5/30,NHCI.NH,CLOSE,
2002/5/31,NHCI.NH,CLOSE,
2002/6/3,NHCI.NH,CLOSE,
2002/6/4,NHCI.NH,CLOSE,
2002/6/5,NHCI.NH,CLOSE,
2002/6/6,NHCI.NH,CLOSE,
2002/6/7,NHCI.NH,CLOSE,
2002/6/10,NHCI.NH,CLOSE,
2002/6/11,NHCI.NH,CLOSE,
2002/6/12,NHCI.NH,CLOSE,
2002/6/13,NHCI.NH,CLOSE,
2002/6/14,NHCI.NH,CLOSE,
2002/6/17,NHCI.NH,CLOSE,
2002/6/18,NHCI.NH,CLOSE,
2002/6/19,NHCI.NH,CLOSE,
2002/6/20,NHCI.NH,CLOSE,
2002/6/21,NHCI.NH,CLOSE,
2002/6/24,NHCI.NH,CLOSE,
2002/6/25,NHCI.NH,CLOSE,
2002/6/26,NHCI.NH,CLOSE,
2002/6/27,NHCI.NH,CLOSE,
2002/6/28,NHCI.NH,CLOSE,
2002/7/1,NHCI.NH,CLOSE,
2002/7/2,NHCI.NH,CLOSE,
2002/7/3,NHCI.NH,CLOSE,
2002/7/4,NHCI.NH,CLOSE,
2002/7/5,NHCI.NH,CLOSE,
2002/7/8,NHCI.NH,CLOSE,
2002/7/9,NHCI.NH,CLOSE,
2002/7/10,NHCI.NH,CLOSE,
2002/7/11,NHCI.NH,CLOSE,
2002/7/12,NHCI.NH,CLOSE,
2002/7/15,NHCI.NH,CLOSE,
2002/7/16,NHCI.NH,CLOSE,
2002/7/17,NHCI.NH,CLOSE,
2002/7/18,NHCI.NH,CLOSE,
2002/7/19,NHCI.NH,CLOSE,
2002/7/22,NHCI.NH,CLOSE,
2002/7/23,NHCI.NH,CLOSE,
2002/7/24,NHCI.NH,CLOSE,
2002/7/25,NHCI.NH,CLOSE,
2002/7/26,NHCI.NH,CLOSE,
2002/7/29,NHCI.NH,CLOSE,
2002/7/30,NHCI.NH,CLOSE,
2002/7/31,NHCI.NH,CLOSE,
2002/8/1,NHCI.NH,CLOSE,
2002/8/2,NHCI.NH,CLOSE,
2002/8/5,NHCI.NH,CLOSE,
2002/8/6,NHCI.NH,CLOSE,
2002/8/7,NHCI.NH,CLOSE,
2002/8/8,NHCI.NH,CLOSE,
2002/8/9,NHCI.NH,CLOSE,
2002/8/12,NHCI.NH,CLOSE,
2002/8/13,NHCI.NH,CLOSE,
2002/8/14,NHCI.NH,CLOSE,
2002/8/15,NHCI.NH,CLOSE,
2002/8/16,NHCI.NH,CLOSE,
2002/8/19,NHCI.NH,CLOSE,
2002/8/20,NHCI.NH,CLOSE,
2002/8/21,NHCI.NH,CLOSE,
2002/8/22,NHCI.NH,CLOSE,
2002/8/23,NHCI.NH,CLOSE,
2002/8/26,NHCI.NH,CLOSE,
2002/8/27,NHCI.NH,CLOSE,
2002/8/28,NHCI.NH,CLOSE,
2002/8/29,NHCI.NH,CLOSE,
2002/8/30,NHCI.NH,CLOSE,
