date,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2014-12-31,1.382405066233699,0.6927022712395017,0.20223852438735693,0.3997579886933033,0.25622534468921415,-0.7932836502986989,1.1069724014576343
2015-01-05,1.010789871686793,-0.6999310675383614,-1.0869273162357231,0.4710304511290829,0.9766163044288327,-0.6401652362326338,1.6060324724210038
2015-01-06,0.756461864491379,0.8915551640408158,0.3727967743913087,-0.07193025303876886,-0.08265608108321698,0.03844848554624126,-0.4704632423444156
2015-01-07,-0.3580804132803468,0.276516066360433,-0.4753033750476213,0.15373811291190614,0.606024248184771,-0.16547329084741833,0.11572779501462879
2015-01-08,-1.247542458201399,-0.05587306646292314,0.544943250549725,-0.08658179293243623,-0.5140744736147604,-0.04621023018584751,-1.1050881543434328
2015-01-09,-0.4940952439072829,-0.23804229869560126,0.26102225725903294,0.15863371874406013,-0.20016947502543542,-0.42134148368369306,0.08901810191448976
2015-01-12,-0.8817982626020665,1.1385509700184502,0.17128966216870517,0.011039012748304084,0.3396426048507083,-0.7476402195605927,0.08630320670663344
2015-01-13,-0.5582333224563472,0.922061083415691,-1.4323749114493816,0.3541223522746708,1.794434602927761,-0.32367568305268213,0.09117533316835041
2015-01-14,-1.1650416983514185,0.06940273932020369,-0.8978402670759323,0.27426423532685107,1.0426672423645122,-0.39903757334991813,0.31851198434284483
2015-01-15,1.7571697662724366,-1.2922697316940481,-0.18918682853814558,0.14990546212672679,-0.35941422413182667,0.828773733957944,0.9365485232242341
2015-01-16,0.5203742304380445,3.1895924048641935,-0.9982569576613687,0.32545837997292165,2.1983470150221605,-0.7848430400852269,0.50809867084198
2015-01-19,-4.017009983217862,2.6865891772084027,1.8696375857508811,-0.6027979409388496,-0.8653224862256481,-0.30817492189141193,-3.389708585761039
2015-01-20,0.41043083835045263,-0.3609556771754676,-0.6491706218276405,0.35350618404085477,0.6350565000945352,-0.6685968103696918,-0.4393625366569931
2015-01-21,2.9305642166784764,1.2656114704840324,-0.552165527622511,0.23613824190279137,0.9980392193808959,-0.36580416451344855,1.8029367884532668
2015-01-22,0.22099933230988278,-0.8217075792289316,-0.8444821987131257,0.2065656867926204,0.4303317419227129,0.9951790590791189,-0.18560929013881117
2015-01-23,-0.16435965828386456,0.8837151824042766,0.14109823633335314,0.1529258545975613,0.28588148822361353,-0.4377461771273121,0.4392058557142132
2015-01-26,-0.051558862390513875,0.15403673315219635,-1.4455976432193194,0.4815873271097129,1.612058620360307,-0.6782362827863945,0.4913889757945047
2015-01-27,-0.047116024297405794,-0.6949515975357978,0.4145674449685772,-0.07111067776038313,-0.7574248710284093,0.8256173851732138,-0.8971731068470954
2015-01-28,-0.38521225808119536,-0.5344300827475177,1.4931399194689818,-0.1110158897719299,-1.4768379326724783,-1.059622335657203,-0.563262229201827
2015-01-29,-0.7465503697688723,-1.0419731386125655,0.6977034914714515,-0.013726778371207832,-0.9740777385066955,-0.1967278032930514,-0.5162455091886345
2015-01-30,-1.6501946851562477,-1.4780403566482148,-0.4483964692836989,0.2785063600400763,-0.033154451999639685,0.6024472137148367,-0.3496220404432047
2015-02-02,-0.7550155146942756,2.9278143436898225,-0.018201866354341276,-0.13204206426876108,0.949842461357549,0.2217394864636555,-1.2329528584068479
2015-02-03,1.6925169871405994,0.006832811501022079,-0.3643836932613328,0.21823082437759678,0.31383016680851794,0.3800623448312357,0.7692877136461521
2015-02-04,-0.7980720285288604,-0.8591448761834379,-0.2788418248930424,0.037000024962204794,-0.1507574460722293,1.1145918549042988,-0.6899505267823763
2015-02-05,-0.917590643422584,0.6209510610155368,-0.42236852570647043,0.08654849625536373,0.6411176923414135,0.12055323740903254,-0.3301889913990021
2015-02-06,-0.5762213794208494,0.31437885599055576,1.0405058408454417,-0.1825831057073151,-0.98137799206392,0.7990342938610936,-0.7694899791689429
2015-02-09,-0.5273613412145223,-1.5722589210801619,-1.3798983691860227,0.2866119212933764,0.6786973579986063,1.49592519114552,0.5827113287257726
2015-02-10,1.0884153815702382,0.01061513784358023,-0.424287407700083,0.18869252544956905,0.4199487614151256,0.04006635778911385,0.6666712444478475
2015-02-11,0.0019064673884907181,0.2556561279750218,-1.6130972576444533,0.310000270460476,1.542997423014031,1.1650650956015784,0.1459261632022163
2015-02-12,-0.3545673174127291,-0.6985815274882358,-1.1788018886573415,0.2701572459536042,0.8219935182919007,1.0614802048634995,-0.0726553677845409
2015-02-13,1.1372588208667924,1.2178266259095027,-0.2148283756515807,0.15357140217757695,0.5660003013570603,0.6065712887128467,-0.17662616828579508
2015-02-16,0.6201356028144087,0.7705876379306809,-0.8914874305979855,0.19422012595730165,1.0926192550302638,0.36239959992741755,0.07327183264935339
2015-02-17,0.18142376314899025,-0.8489404079900986,-0.0820754435070865,0.5943955025178733,-0.017707926703961978,0.08661848575838804,0.23669349077033278
2015-02-25,-1.5235345227437578,-0.4856708324411196,-1.2233065277146673,0.2517900859082026,1.0024656636137315,0.7466095188158004,-0.5247800717477186
2015-02-26,1.9536038851019795,-0.3908016652542035,0.4258807771926151,0.028802044153388412,-0.5914995993417314,0.24315948075533128,0.8261482629032872
2015-02-27,0.3379797648265737,-0.24456472749885888,0.28476008493112853,0.20042268231904684,-0.2622430009086064,-0.24331379770049316,-0.08250497813620945
2015-03-02,1.3002084237798452,0.36680187293477984,0.6962359104680709,0.046245711157439376,-0.43569592017507563,-0.8942223601584344,-0.009847189991704112
2015-03-03,-1.600061588377163,-1.3293218348380076,0.5883628156080128,0.028978188737307578,-0.938639705256321,-0.3682021103848712,-1.2258627607643566
2015-03-04,0.24392697354776854,-0.32449099397819914,-0.712150478344975,0.2708610729994142,0.5916525048706506,0.1856201624441481,0.07589012036374582
2015-03-05,-0.6315966176884056,-1.6542753030128727,1.0204635206422383,0.07679549924508636,-1.3377035228100291,-1.2037358372182712,-0.28622645830717075
2015-03-06,-0.782862499187253,-0.4440258622317785,0.15187901933504167,0.19653232131535425,-0.20548619273774038,-0.1009679253614027,0.10865356121759473
2015-03-09,0.8986079794356218,-2.812194669623248,0.1512900211432816,0.2734083894484186,-1.0865415454112841,0.4616429463196319,0.45291199565970475
2015-03-10,-0.7130070106861979,-0.7478034111566483,-0.8604239740691255,0.28241848493899924,0.5935400073010462,0.22743558158044158,-0.3516059836336206
2015-03-11,-0.2489652490992828,0.6022790333888601,-0.8224439771936819,0.11549850818945011,0.9164034104755616,0.8433003246871691,0.03306580958366228
2015-03-12,1.061878944741405,0.5677827469863563,-0.43089426220749594,0.07030738721626709,0.5036773161165764,0.8045730739615631,0.8257640550543566
2015-03-13,0.7087604835774245,-1.5333725508917522,0.8860614150720939,0.21827979800855413,-1.2092887178632272,-0.6941844321188197,0.14473186981394426
2015-03-16,1.6881683239341028,-0.969376605978692,-0.015848818012941288,0.2937931770925288,-0.17519622887376496,-0.8201747877278673,0.7656081837544558
2015-03-17,0.5200270802008035,-0.8980548496299654,-0.8375166383092114,0.2867109999369148,0.47743228121241954,0.41414092498974764,0.3960884560566618
2015-03-18,0.863091700103125,-1.9210844798400013,-0.364234897942769,0.37147815297611425,-0.17105068809416718,-0.5690956287969189,1.0934770145899992
2015-03-19,0.46981251407197144,1.421002534230933,0.33336710912639167,-0.002834335849268837,0.2309487275490914,-0.6289086703887757,-0.2099817744337974
2015-03-20,0.4035596116838512,0.4843689995881915,-1.2392902432187296,0.38651472535642833,1.3433694235662907,0.6739107049289745,0.5115395650145818
2015-03-23,2.308495912727454,0.7193866312752956,0.43472882745851704,-0.009312302317665168,-0.2228355513011343,0.06288996144955383,0.238600222464581
2015-03-24,0.44880907916988055,0.3862317843664387,0.3191134854786265,0.024756524911545605,-0.3993645455691682,-0.12092902059185584,-0.1553234162081546
2015-03-25,-0.4987524868467718,-0.47348349118145794,0.11643116380800546,0.19635952102330725,-0.10298746705099066,-1.0324229877151294,-0.3699071842802846
2015-03-26,0.8971267077402683,-0.21453809273791483,2.222746782444665,-0.19634801052758774,-2.0526884659194455,-1.5930588820675915,0.30334574352958066
2015-03-27,0.3332869016672044,-1.1168994092718176,0.3818753041570167,0.2930845184234137,-0.5768203976245744,-0.8231556057677292,0.2064018547770483
2015-03-30,1.3659074328734264,-1.8336119098503658,-0.016411027543887194,0.2806108951209403,-0.5186292982675054,-0.4017127387404645,1.3429284636425391
2015-03-31,-0.504691189681836,-2.137109433417224,0.8344601425685776,0.04936892207601599,-1.478839946625556,-0.3059870071684324,-0.5365296923140231
2015-04-01,1.0558078366359211,0.6529105359155538,-1.1234184753384755,0.2988558684051478,1.316573786445085,0.1357726466390827,0.5044257746215881
2015-04-02,0.18657267679726625,2.040885058650297,-1.0371014823039966,0.20477960314025861,1.7341035505591065,-0.1847394200092708,-0.20278639045013488
2015-04-03,0.8159510582330717,-1.0827177835113435,0.23459644690920073,0.3387775197850134,-0.4560755801431556,-0.3527532461941076,0.27974129415897514
2015-04-07,1.7165879377466153,-0.08369443419213303,0.2593445740739989,0.17907447635829127,-0.14299488950861544,-0.9558817326933833,0.7046704899130815
2015-04-08,0.4902226513560501,-0.9322085055952566,1.1648173742669161,-0.0007711802734092092,-1.2873206520314269,-1.0311328133775552,0.7282481441724489
2015-04-09,-1.2966782252601674,-1.5071126038207212,-0.47222051085262345,0.19961869913235614,-0.017238983388555236,0.26377958213490416,-0.060694607381723165
2015-04-10,1.0213558070604145,-0.44632171941747034,-0.6913264147024079,0.45698848832857886,0.66651549564237,-0.5288897803801795,0.6512728857184404
2015-04-13,1.7618916780791372,1.5468631803811388,-0.5269408205278985,0.06427953203400996,0.9209189788963545,0.6227209109750382,0.2144847863736184
2015-04-14,24.315434768770455,-10.423644110330194,-12.771556333618598,6.296426947093103,10.5448351276882,-14.063354408931792,-26.158509995562607
2015-04-15,-1.8491802791486127,0.9126356335221838,-0.6562859448774537,0.054163124604885315,0.856444096507388,1.4003633031800333,0.1436933497724387
2015-04-16,2.0913063797466473,0.3961509784474845,0.04871313466370676,0.132442273893827,0.10965531258227804,-0.1698187097028574,1.1900240138416711
2015-04-17,0.8026922586613081,-0.027450230626158343,-0.7304577747446583,0.379741922134528,0.7148198896204093,0.4749032806965306,0.7505453644070278
2015-04-20,-2.005508439876238,2.7032748545549645,-2.130480379238974,0.1539842557222261,2.878092875121388,1.3340526019098236,-0.32432839171748173
2015-04-21,1.29778763589922,-0.7607361587526043,-1.755612252623184,0.37613658083599555,1.2748424057129815,1.5200871909273168,0.1018014437923685
2015-04-22,2.106431905448456,-0.030927663655298032,0.0677581222587146,0.15380331126974434,-0.04414030572137887,-0.3595770286865752,0.7283004720574427
2015-04-23,0.009309313758557735,-1.7780045152833897,0.1108599109078147,0.15563765508320107,-0.6793348668234432,0.032313740994760094,-0.23767334280774155
2015-04-24,0.35628689279375,1.107108695150666,0.624394867879283,-0.07902210921617808,-0.2858909107337583,0.30055294770040925,-0.7197836690228913
2015-04-27,1.4375061473686501,0.21632453535026058,-1.2055146499654348,0.09374431553534496,0.9178367124704628,2.228456970043778,0.39232265113401604
2015-04-28,-1.0942678981687566,1.9047895880434274,0.40303306895285973,-0.1504077581165271,0.31992884412373,-0.38238516084538654,0.07843677576166325
2015-04-29,0.17346836934380194,-0.35662574510665945,-0.42523967935462553,0.32084699368105446,0.49471361594697355,-1.1716112196563946,0.3081963283238825
2015-04-30,0.33131347307513304,-0.12341855482359271,0.19462522129924656,0.045555285834554676,-0.3473614346068404,1.110004781612423,-0.7741468547111612
2015-05-04,0.6543687689513951,-0.7056568955362279,-0.2976553100290266,-0.0037337037670085458,-0.16883098099103008,1.5943511530907082,-0.13551582594026257
2015-05-05,-2.369149911467134,1.1447696410623511,0.9744801675429028,-0.3486973877236162,-0.6132155730587844,0.3941977768372443,-1.5036128470355712
2015-05-06,0.09149643576663108,0.014028759729922569,1.6699526672485057,-0.27574700254352985,-1.588189668027243,-0.32083449919108376,-0.40128656478652014
2015-05-07,-1.7817258770096744,-0.9789348300108665,0.35583647030558707,0.00659763808867933,-0.5877550388929573,-0.15146303267026545,-0.3329358263544169
2015-05-08,1.2076088761519297,0.3096072593036554,-1.424607114242713,0.5217116893860196,1.553412874182791,0.011166265076799357,0.37542395454285216
2015-05-11,2.0550488442519397,-0.3534817448457634,-1.123027179274776,0.36614342856662807,0.9376489147165423,0.2883256451018478,0.5028176495288972
2015-05-12,0.21182132955440175,-0.2629796535525257,-1.3101571888164305,0.40287769250717975,1.2625690829262977,-0.19290925491798766,0.43533761822748984
2015-05-13,-0.5172519500769809,2.1663858541732828,-1.6232491896646966,0.18263566727480235,2.2149340604004975,0.8069612204914384,-0.4666362712232364
2015-05-14,-0.7347347249418252,2.1970567601252426,-1.1590555809045104,0.20666979131842464,1.9723331987836796,-0.28946368567948805,0.18535936650512294
2015-05-15,-0.5557715923694513,-0.1429135101912062,1.3350029300185673,-0.08630781496100844,-1.2189770434423635,-0.6013570691376862,-0.7947843201556561
2015-05-18,0.11393717915531912,0.40731301364207667,0.4299498135026446,0.044214516880662066,-0.15153689724133798,-0.8248859813634662,-0.8267585694473881
2015-05-19,1.5513391133129444,-1.7477265579677934,-0.6741813348790067,0.4594215063128172,0.16702544177344109,-0.4053121589186895,1.4267057157387897
2015-05-20,-0.36677212702621464,-2.3299441156771414,-0.3357718764036019,0.4243936169683938,-0.2104189261404984,-1.2325389111008245,0.4398314712624632
2015-05-21,1.7539441487205638,0.05097808583092303,-0.43664789442022867,0.20936362961054317,0.4313080096929889,-0.024131427358212994,0.036062539304443975
2015-05-22,1.570167484641303,-0.6890554401252003,0.13551980664578017,0.24198327406573078,-0.30467012786648984,-0.18551600647595376,0.7852873531596395
2015-05-25,1.5421855377661224,-1.4882693846942192,-0.4912522278481348,0.4340318358338605,0.09497195614110106,-0.4340952798450476,1.1208195710904607
2015-05-26,1.8147959084744105,-1.6039861697890117,0.39204448937283365,0.18501281536682085,-0.8634759086646311,-0.4756745159506657,0.21562313848750542
2015-05-27,-0.11688308211266554,-0.22870475166246926,-0.6261539579237253,0.1628435267011042,0.44182783130154457,0.7058223449945895,-0.5337191700542069
2015-05-28,-2.956069202827737,-1.6518640562867717,5.329877366505083,-0.863252125494505,-5.483056766531915,-1.7912189688417863,-2.5504232238548012
2015-05-29,0.13315771954587113,0.33309158575712616,-0.47475123961529553,0.2415014561566298,0.5685694074048333,0.28914436446725633,-0.18554099712898425
2015-06-01,3.3910658020596496,-1.9239437905645138,-0.07567680645572518,0.44311974103741614,-0.4430473651734422,-0.8707015022174928,1.4289934872254293
2015-06-02,1.1502924888014037,0.9788496259502266,-1.9222006121910369,0.3729917573568292,2.084584455079346,0.8076332910840427,0.014828823480383337
2015-06-03,-0.6559075816962741,-0.10708619509585249,-0.7795354731361892,0.27565913637759076,0.8338698323205649,-0.4725241259620456,0.006647577456371847
2015-06-04,0.07802642919003334,-0.37106792062001925,-0.6099569084319474,0.11462923146105133,0.37770057664946455,0.8055627137938218,0.2829380672444038
2015-06-05,0.17869691335259097,-0.6673318160581876,-0.8408798528103414,0.3669212284414333,0.6706066243207541,-0.17363879908345747,0.3669590110069675
2015-06-08,0.6329317994319738,-0.34202866967552603,-0.37360891337939117,0.12452358299048463,0.23301742272505477,0.29962844340041955,1.458643296423526
2015-06-09,-0.41606880334942176,0.25649085062723725,0.03380672493761673,0.019128498937387346,0.07499169172352303,-0.09515830760985279,-0.2830986736510818
2015-06-10,0.7968159544598941,0.627074146681186,0.4043657252375752,-0.03903953207398672,-0.18673376303936848,-0.21865975771914448,-0.6464861129817824
2015-06-11,0.337948381958751,-0.6829851478789882,0.39079538429800953,0.07773301857657051,-0.5482914127520563,-0.39623659062688166,-0.3468125268152412
2015-06-12,-0.5075550521126748,-0.6002307557716745,-1.0659943983018478,0.5606981923852739,1.0692988299313593,-0.9415561314481551,0.4379552651111717
2015-06-15,-1.2639409713344312,-0.2115345926463192,1.053676080192222,-0.13970278994768037,-0.9958797841937812,-0.6033590023996814,-0.585848298540047
2015-06-16,-2.312293353163916,1.0186742546001144,0.4001599984544675,-0.2182777687973525,-0.07426803126234702,0.33674112280252594,-0.6272827347330014
2015-06-17,0.4362284907329998,-1.1584405349578473,-0.9052932909289835,0.3634219753816622,0.5489079373553966,-0.1341484340147478,0.5074214591947648
2015-06-18,-3.0672961953153246,2.5477919070537713,-0.7987997456047172,-0.09370072037093231,1.541850869850545,0.8662466839157021,-1.3358803139351276
2015-06-19,-3.9645890891181073,1.896054290208579,1.5179857079095638,-0.39222736785843404,-1.018032919690854,0.21882421678413916,-1.6217247606588863
2015-06-23,1.5544443916398143,-1.1820162420116178,-0.4286248894699439,0.18318632766530799,-0.06359430219445367,0.7105957573827726,1.4357724590106544
2015-06-24,1.3425297068101765,-1.6314384562600746,-0.25711424872294464,0.23788067255610287,-0.36285971315791454,0.6191255065971564,0.33165631520002514
2015-06-25,-2.770258126157116,0.5141099190067194,0.6258476601891368,-0.13756425583716175,-0.3185897879286368,-0.5424927870204788,-0.8296677187633633
2015-06-26,-5.355717580912419,1.433493834472941,1.8629403515469551,-0.599046666137263,-1.3824190857451157,0.8641575139624268,-2.4869182247198105
2015-06-29,-2.889540345725244,0.7334043927456072,1.3834508318212018,-0.42033060331146105,-1.0868970353760243,0.1807369718974135,-0.24658154924489134
2015-06-30,2.937486462220885,-1.4943986905419377,-2.1348894923244988,0.7992604810169174,1.7153203985443088,-0.70398603387906,2.853846713115658
2015-07-01,-3.258398083584591,1.493519628609508,0.6593964079307391,-0.47883580390155533,-0.365086295701862,1.6489077911619705,-1.7597818198307238
2015-07-02,-2.7761625577554643,0.028583508758215734,1.487554060803212,-0.4909961303848603,-1.5511119562749944,0.994555616567953,-0.543557999444855
2015-07-03,-3.9092921714519204,1.6984011971603543,0.6848113785286457,-0.29707630083919845,-0.11461584831489019,0.6188530254099771,-1.4092590150951487
2015-07-06,-0.7346792060539967,-0.3069148455198293,-2.134658415100016,0.6751417501514296,2.2110664964075366,-0.526683486775644,2.6189423183958076
2015-07-07,-2.793223118886214,-0.07855926837828975,0.7874411455710282,-0.15196546320455262,-0.5993635221189981,-0.49845358891163905,0.9829787627164723
2015-07-08,-6.010477648322352,-2.7209412690627444,-0.2647856686534701,0.31920325534120236,-0.2505299952556612,-1.6872487147932482,-2.1672162073234125
2015-07-09,5.564428715177112,1.8864332358363896,-0.1943253894669017,-0.03330941329396775,0.48707401841923714,1.4655236547422457,1.5059775750493503
2015-07-10,3.440199908704433,-1.1732075855581487,-0.7114341183061256,0.5390454119297233,0.408755654730295,-0.5525382684618283,1.7838945704464098
2015-07-13,2.17086858850143,-1.4177463012583627,-0.8064944520709719,0.4681790787119861,0.38991396725590993,-0.5660590729030843,0.09484921095177769
2015-07-14,-0.5518784979411243,-0.6667436155107793,0.6065996183615594,-0.004647769442738775,-0.7573202848247274,-0.38946756218283,-1.7623519537110488
2015-07-15,-2.74913545274562,0.9415225330520608,1.0843997587975684,-0.3828902794171976,-0.7713317615641216,0.4293648133644696,-0.6511721663116928
2015-07-16,0.4038528205309547,-0.7800708521821863,-0.8766156451331479,0.30768617550434463,0.5836448147552732,0.2343915000955478,-0.057933461561637464
2015-07-17,2.4874228460063303,-0.9414552218893198,-1.3161361006858892,0.6178566910826032,1.0541372773209647,-0.3492946739632632,1.0239507249538096
2015-07-20,0.13775191061921405,-1.9577832436928024,-0.8626008584784821,0.15449795362306823,-0.05826399270268804,1.9097073743327888,-0.6321033738157547
2015-07-21,0.34728509328923396,-1.241208360231174,0.16859842858048812,0.092369555703325,-0.5810463581069798,0.0971509813944881,-0.28693868546408874
2015-07-22,-0.6326079478095292,-1.3897099494776624,-0.8941695821223123,0.30542007324880105,0.4338490186115333,0.1976374328744498,-0.20882213546760642
2015-07-23,1.4626090171330586,-0.014044617150583548,-0.8256591041012719,0.31350910993777953,0.8432427439491399,-0.22995689484055656,0.6154644713582422
2015-07-24,-2.094484316546758,-0.930455934261529,-0.5842876509766509,0.24191074119699163,0.34070968888762154,0.1828313963444499,-0.3342424823200923
2015-07-27,-5.482369641333077,2.9650752067769424,2.1328599909690706,-0.6867345759067544,-0.9481552038075883,-0.769405187664883,-2.806122434397653
2015-07-28,-0.49292865285369225,-0.3773212930573904,0.02582783478363891,-0.07571297699808929,-0.27339707950199255,1.0396321290713477,0.10353373237152133
2015-07-29,2.8105957697103294,-0.26748897771061525,-0.5312107593308688,0.23655422693375075,0.35853077902758834,0.3062263741853744,0.3481743507011305
2015-07-30,-2.357470481819952,-0.6511003993426878,0.287224612538825,-0.09326379294565992,-0.5174731022079044,0.4180068186853727,-0.9405626238559915
2015-07-31,0.03263326825159274,-0.7224004029268498,0.7797422712285934,0.015621188007394473,-0.9355858056639339,-0.13544406069785822,0.1602293491615108
2015-08-03,-0.48766526569896784,0.38782129522098563,0.7076951108333049,-0.0034393121882305986,-0.3385945115567549,-1.293127443771114,1.0799092284376983
2015-08-04,2.427014261837654,-0.9990399733329667,-1.0113916035481538,0.39305523352651556,0.6060545586739712,0.21672022197357915,0.3609416812958276
2015-08-05,-1.0946351425380367,0.12060809713148103,0.4976612094071207,-0.14130352251124897,-0.478742428641836,0.37461186955682524,-0.9552410859651106
2015-08-06,-1.1695203641378265,0.23393349450998724,-0.6949990815454494,0.14592304361279107,0.792562284229638,0.02771176417599031,-0.13226064866622803
2015-08-07,1.3511629738871112,0.24329284192157175,-0.6893406375210543,0.33786998172423516,0.833857170761793,-0.32592816649778267,0.5233831597672239
2015-08-10,3.1180116963149067,-0.40452881931940565,-0.6944072120578278,0.38069784092622666,0.6048265662605616,-0.5226267626738902,1.365043175465828
2015-08-11,1.4749965762019883,1.1213503346687146,2.7044140930469545,-0.3726336295493646,-2.0860178211288956,-1.7755062543060596,-0.4746209993476772
2015-08-12,0.47549578960943106,3.1520632724916586,1.7763124798836676,-0.3911276019415818,-0.5560003744006674,-1.2469016391053223,-0.4572471122549452
2015-08-13,1.1500592774256966,-0.4644156063159368,-0.6242336287423667,0.17833854162346785,0.3541077968370879,0.6074833828938095,0.07452089888172059
2015-08-14,-0.2943129949864203,-0.7327361951972864,-0.47938698884225217,0.28176568360318655,0.29059802860333156,-0.1216984613001394,-0.10959922147162718
2015-08-17,0.14768058518482574,-0.17395934582591766,-0.36251894235378,0.23278804061389569,0.4287779061766919,-0.7933547586667815,-0.19309273394800391
2015-08-18,-4.622917319793795,0.7934723206836556,1.7410844736429947,-0.5261148733602041,-1.3630469259926783,-0.17587767854998404,-1.5374098729688515
2015-08-19,1.2091942095537105,-0.32549671499538974,-0.09133885018910204,0.1872956251599447,0.06119547113117344,-0.5506070981758939,0.4265851880596001
2015-08-20,-2.2725087797819397,1.2470434182260295,0.9468449617800346,-0.21273159050013007,-0.3533586908186138,-0.9403670857943496,-0.6892612297433885
2015-08-21,-3.0375637770488497,2.6292606520489197,0.9715817648403684,-0.3964590934402309,-0.05734216959838322,0.136147390316272,-1.2543564049909153
2015-08-24,-7.458042524197398,0.8809808542861459,0.9150940505782598,-0.22565380513900563,-0.2169493430363394,-1.773904350271586,-2.0548023207722337
