nav,cumulative_nav_withdrawal,cumulative_nav,price_change,price_date
1.14,1.14,1.14,-0.0172413793,2017-12-07
1.162,1.162,1.162,0.0192982456,2017-12-08
1.189,1.189,1.189,0.0232358003,2017-12-11
1.177,1.177,1.177,-0.0100925147,2017-12-12
1.2,1.2,1.2,0.0195412065,2017-12-13
1.203,1.203,1.203,0.0025,2017-12-14
1.185,1.185,1.185,-0.0149625935,2017-12-15
1.161,1.161,1.161,-0.0202531646,2017-12-18
1.176,1.176,1.176,0.0129198966,2017-12-19
1.173,1.173,1.173,-0.0025510204,2017-12-20
1.182,1.182,1.182,0.0076726343,2017-12-21
1.168,1.168,1.168,-0.0118443316,2017-12-22
1.156,1.156,1.156,-0.0102739726,2017-12-25
1.152,1.152,1.152,-0.0034602076,2017-12-26
1.143,1.143,1.143,-0.0078125,2017-12-27
1.157,1.157,1.157,0.0122484689,2017-12-28
1.165,1.165,1.165,0.0069144339,2017-12-29
1.169,1.169,1.169,0.0034334764,2018-01-02
1.174,1.174,1.174,0.00427716,2018-01-03
1.185,1.185,1.185,0.0093696763,2018-01-04
1.18,1.18,1.18,-0.0042194093,2018-01-05
1.195,1.195,1.195,0.0127118644,2018-01-08
1.204,1.204,1.204,0.0075313808,2018-01-09
1.215,1.215,1.215,0.0091362126,2018-01-10
1.224,1.224,1.224,0.0074074074,2018-01-11
1.222,1.222,1.222,-0.0016339869,2018-01-12
1.199,1.199,1.199,-0.0188216039,2018-01-15
1.234,1.234,1.234,0.0291909925,2018-01-16
1.224,1.224,1.224,-0.0081037277,2018-01-17
1.235,1.235,1.235,0.0089869281,2018-01-18
1.239,1.239,1.239,0.0032388664,2018-01-19
1.254,1.254,1.254,0.0121065375,2018-01-22
1.267,1.267,1.267,0.0103668262,2018-01-23
1.268,1.268,1.268,0.000789266,2018-01-24
1.25,1.25,1.25,-0.0141955836,2018-01-25
1.26,1.26,1.26,0.008,2018-01-26
1.24,1.24,1.24,-0.0158730159,2018-01-29
1.22,1.22,1.22,-0.0161290323,2018-01-30
1.234,1.234,1.234,0.0114754098,2018-01-31
1.209,1.209,1.209,-0.0202593193,2018-02-01
1.204,1.204,1.204,-0.0041356493,2018-02-02
1.2,1.2,1.2,-0.0033222591,2018-02-05
1.154,1.154,1.154,-0.0383333333,2018-02-06
1.133,1.133,1.133,-0.0181975737,2018-02-07
1.127,1.127,1.127,-0.0052956752,2018-02-08
1.108,1.108,1.108,-0.0168589175,2018-02-09
1.115,1.115,1.115,0.0063176895,2018-02-12
1.117,1.117,1.117,0.001793722,2018-02-13
1.118,1.118,1.118,0.0008952551,2018-02-14
1.119,1.119,1.119,0.0008944544,2018-02-22
1.119,1.119,1.119,0.0,2018-02-23
1.129,1.129,1.129,0.0089365505,2018-02-26
1.112,1.112,1.112,-0.0150575731,2018-02-27
1.129,1.129,1.129,0.0152877698,2018-02-28
1.143,1.143,1.143,0.0124003543,2018-03-01
1.137,1.137,1.137,-0.0052493438,2018-03-02
1.144,1.144,1.144,0.0061565523,2018-03-05
1.149,1.149,1.149,0.0043706294,2018-03-06
1.142,1.142,1.142,-0.0060922541,2018-03-07
1.144,1.144,1.144,0.0017513135,2018-03-08
1.164,1.164,1.164,0.0174825175,2018-03-09
1.181,1.181,1.181,0.014604811,2018-03-12
1.177,1.177,1.177,-0.0033869602,2018-03-13
1.164,1.164,1.164,-0.0110450297,2018-03-14
1.171,1.171,1.171,0.0060137457,2018-03-15
1.165,1.165,1.165,-0.0051238258,2018-03-16
1.185,1.185,1.185,0.017167382,2018-03-19
1.188,1.188,1.188,0.0025316456,2018-03-20
1.162,1.162,1.162,-0.0218855219,2018-03-21
1.159,1.159,1.159,-0.0025817556,2018-03-22
1.111,1.111,1.111,-0.0414150129,2018-03-23
1.15,1.15,1.15,0.0351035104,2018-03-26
1.185,1.185,1.185,0.0304347826,2018-03-27
1.169,1.169,1.169,-0.0135021097,2018-03-28
1.165,1.165,1.165,-0.003421728,2018-03-29
1.193,1.193,1.193,0.0240343348,2018-03-30
1.194,1.194,1.194,0.000838223,2018-04-02
1.19,1.19,1.19,-0.0033500838,2018-04-03
1.168,1.168,1.168,-0.018487395,2018-04-04
1.179,1.179,1.179,0.0094178082,2018-04-09
1.173,1.173,1.173,-0.0050890585,2018-04-10
1.168,1.168,1.168,-0.0042625746,2018-04-11
1.153,1.153,1.153,-0.0128424658,2018-04-12
1.162,1.162,1.162,0.0078057242,2018-04-13
1.179,1.179,1.179,0.0146299484,2018-04-16
1.145,1.145,1.145,-0.0288379983,2018-04-17
1.173,1.173,1.173,0.0244541485,2018-04-18
1.172,1.172,1.172,-0.0008525149,2018-04-19
1.15,1.15,1.15,-0.0187713311,2018-04-20
1.119,1.119,1.119,-0.0269565217,2018-04-23
1.149,1.149,1.149,0.0268096515,2018-04-24
1.146,1.146,1.146,-0.0026109661,2018-04-25
1.135,1.135,1.135,-0.0095986038,2018-04-26
1.145,1.145,1.145,0.0088105727,2018-04-27
1.151,1.151,1.151,0.0052401747,2018-05-02
1.166,1.166,1.166,0.013032146,2018-05-03
1.164,1.164,1.164,-0.0017152659,2018-05-04
1.186,1.186,1.186,0.0189003436,2018-05-07
1.192,1.192,1.192,0.0050590219,2018-05-08
1.187,1.187,1.187,-0.0041946309,2018-05-09
1.178,1.178,1.178,-0.0075821398,2018-05-10
1.166,1.166,1.166,-0.0101867572,2018-05-11
1.155,1.155,1.155,-0.0094339623,2018-05-14
1.171,1.171,1.171,0.0138528139,2018-05-15
1.156,1.156,1.156,-0.0128095645,2018-05-16
1.155,1.155,1.155,-0.0008650519,2018-05-17
1.163,1.163,1.163,0.0069264069,2018-05-18
1.188,1.188,1.188,0.0214961307,2018-05-21
1.191,1.191,1.191,0.0025252525,2018-05-22
1.19,1.19,1.19,-0.0008396306,2018-05-23
1.189,1.189,1.189,-0.0008403361,2018-05-24
1.159,1.159,1.159,-0.0252312868,2018-05-25
1.139,1.139,1.139,-0.0172562554,2018-05-28
1.138,1.138,1.138,-0.0008779631,2018-05-29
1.114,1.114,1.114,-0.0210896309,2018-05-30
1.12,1.12,1.12,0.0053859964,2018-05-31
1.111,1.111,1.111,-0.0080357143,2018-06-01
1.095,1.095,1.095,-0.0144014401,2018-06-04
1.134,1.134,1.134,0.0356164384,2018-06-05
1.135,1.135,1.135,0.0008818342,2018-06-06
1.137,1.137,1.137,0.0017621145,2018-06-07
1.131,1.131,1.131,-0.0052770449,2018-06-08
1.119,1.119,1.119,-0.0106100796,2018-06-11
1.119,1.119,1.119,0.0,2018-06-12
1.111,1.111,1.111,-0.0071492404,2018-06-13
1.094,1.094,1.094,-0.0153015302,2018-06-14
1.083,1.083,1.083,-0.0100548446,2018-06-15
1.062,1.062,1.062,-0.0193905817,2018-06-19
1.066,1.066,1.066,0.0037664783,2018-06-20
1.06,1.06,1.06,-0.0056285178,2018-06-21
1.06,1.06,1.06,0.0,2018-06-22
1.06,1.06,1.06,0.0,2018-06-25
1.06,1.06,1.06,0.0,2018-06-26
1.06,1.06,1.06,0.0,2018-06-27
1.06,1.06,1.06,0.0,2018-06-28
1.061,1.061,1.061,0.0009433962,2018-06-29
1.06,1.06,1.06,-0.0009425071,2018-07-02
1.061,1.061,1.061,0.0009433962,2018-07-03
1.062,1.062,1.062,0.0009425071,2018-07-04
1.061,1.061,1.061,-0.0009416196,2018-07-05
1.062,1.062,1.062,0.0009425071,2018-07-06
1.062,1.062,1.062,0.0,2018-07-09
1.062,1.062,1.062,0.0,2018-07-10
1.061,1.061,1.061,-0.0009416196,2018-07-11
1.062,1.062,1.062,0.0009425071,2018-07-12
1.062,1.062,1.062,0.0,2018-07-13
1.061,1.061,1.061,-0.0009416196,2018-07-16
